step,detector_epoch,fast_slow_gap,fast_wins,state_action_pseudo_count,state_action_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
25699,0,0.12686539,1,167,0.99999994,1,0,1,1,0.72256261,0.98878850,98.87885030,0.63794901,0.67176681,-0.03381780,0,0,0,1,0,0,0,0,-15.41456795,-15.54143333,16.71181679,19.95548439,0.06488514,0.06166670,15.16648769
25700,0,-0.13506413,0,55,0.99591323,1,0,0,0,nan,nan,nan,0.63794901,0.67176681,-0.03381780,0,0,0,1,0,0,0,0,-14.33190060,-14.19683647,26.97500992,31.55754280,0.13768612,0.13429004,15.20684433
25799,0,-0.22817802,0,24,0.90928205,1,0,1,1,0.45955198,0.96752499,96.75249924,0.60226961,0.66964466,-0.06737505,0,0,0,0,0,0,0,0,-19.79582214,-19.56764412,27.94597435,34.34009552,0.09087439,0.10397741,22.50803375
25800,0,-1.23499966,0,71,0.99917490,1,0,0,0,nan,nan,nan,0.60226961,0.66964466,-0.06737505,0,0,0,0,0,0,0,0,-15.82004356,-14.58504391,21.12942123,24.65068054,0.06876577,0.06594280,16.76566911
25899,0,0.71517944,1,139,0.99999908,1,0,1,1,0.46078264,0.97437273,97.43727319,0.57397221,0.66755604,-0.09358383,0,0,0,0,0,0,0,0,-18.01104355,-18.72622299,8.64219952,9.75927544,0.03689850,0.03555795,17.96886317
25900,0,-0.25292969,0,60,0.99752125,1,0,0,0,nan,nan,nan,0.57397221,0.66755604,-0.09358383,0,0,0,0,0,0,0,0,-16.83681488,-16.58388519,20.43214417,24.31105804,0.06589365,0.06140586,17.40225792
25999,0,0.37468910,1,56,0.99630214,1,0,1,1,0.50720407,0.93717378,93.71737821,0.56061858,0.66595252,-0.10533394,0,0,0,0,0,0,0,0,-12.36861420,-12.74330330,12.55026531,13.81425953,0.05146199,0.04915292,12.58484205
26000,0,-0.38413239,0,88,0.99984927,1,0,0,0,nan,nan,nan,0.56061858,0.66595252,-0.10533394,0,0,0,0,0,0,0,0,-37.67231750,-37.28818512,1.28919268,1.31098676,0.00939477,0.00924199,37.98759842
26099,0,0.38027000,1,33,0.96311683,1,0,1,1,0.41157481,0.97056550,97.05654973,0.53080983,0.66340874,-0.13259892,0,0,0,0,0,0,0,0,-17.94167519,-18.32194519,8.44823074,8.43180656,0.04950377,0.05327016,17.39688015
26100,0,0.31714630,1,80,0.99966454,1,0,0,0,nan,nan,nan,0.53080983,0.66340874,-0.13259892,0,0,0,0,0,0,0,0,-19.72658920,-20.04373550,6.59979153,6.38440514,0.04371196,0.04681919,19.62868023
26199,0,0.57994652,1,30,0.95021293,1,0,1,1,0.63762951,0.95662131,95.66213109,0.55217377,0.66315095,-0.11097719,0,0,0,0,0,0,0,0,-18.26199150,-18.84193802,11.97807503,10.42100525,0.04593992,0.04551920,18.04668109
26200,0,1.28794289,1,51,0.99390325,1,0,0,0,nan,nan,nan,0.55217377,0.66315095,-0.11097719,0,0,0,0,0,0,0,0,-20.84527779,-22.13322067,19.18631935,16.94518661,0.07890497,0.07825463,22.13539251
26299,0,-1.00635433,0,89,0.99986361,1,0,1,1,0.69688725,0.98119899,98.11989864,0.58111646,0.66348831,-0.08237185,0,0,0,0,0,0,0,0,-16.86433411,-15.85797977,27.14620590,25.73682022,0.11743580,0.10662438,20.35532608
26300,0,0.82455635,1,44,0.98772266,1,0,0,0,nan,nan,nan,0.58111646,0.66348831,-0.08237185,0,0,0,0,0,0,0,0,-16.94698715,-17.77154350,10.93073750,9.92632389,0.04628076,0.04719624,17.54152393
26399,0,0.93447876,1,186,0.99999999,1,0,1,1,0.75383705,0.98411556,98.41155619,0.61566058,0.66439180,-0.04873122,0,0,0,1,0,0,0,0,-16.38924789,-17.32372665,13.98406410,13.46979141,0.05019973,0.04218894,16.39071465
26400,0,0.19696426,1,58,0.99697245,1,0,0,0,nan,nan,nan,0.61566058,0.66439180,-0.04873122,0,0,0,1,0,0,0,0,-18.45714951,-18.65411377,28.93686867,28.51037598,0.06934759,0.06626726,19.80302505
26499,0,0.54759407,1,48,0.99177025,1,0,1,1,0.78191908,0.97802493,97.80249301,0.64891228,0.66556707,-0.01665480,0,0,0,0,0,0,0,0,-13.45756721,-14.00516129,23.51085663,23.35451889,0.06524879,0.05618376,13.31609440
26500,0,1.69038773,1,102,0.99996283,1,0,0,0,nan,nan,nan,0.64891228,0.66556707,-0.01665480,0,0,0,0,0,0,0,0,-23.97960281,-25.66999054,5.86466408,5.66087246,0.04252549,0.03930779,23.95084127
26599,0,0.69033718,1,153,0.99999977,1,0,1,1,0.68307695,0.96623332,96.62333180,0.65574521,0.66574217,-0.00999696,0,0,0,1,0,0,0,0,-14.10545921,-14.79579639,11.97764111,12.02219677,0.05654565,0.05705437,14.03241348
26600,0,1.34134483,1,93,0.99990858,1,0,0,0,nan,nan,nan,0.65574521,0.66574217,-0.00999696,0,0,0,1,0,0,0,0,-21.66825104,-23.00959587,8.66182804,8.54581928,0.04809399,0.04178370,21.60976648
26699,0,0.94092083,1,164,0.99999992,1,0,1,1,0.88894773,0.98119090,98.11909036,0.70238572,0.66797423,0.03441149,0,0,0,0,0,0,0,0,-13.84316730,-14.78408813,10.52414989,10.36907673,0.04030956,0.03554936,13.49386930
26700,0,1.04511261,1,62,0.99797057,1,0,0,0,nan,nan,nan,0.70238572,0.66797423,0.03441149,0,0,0,0,0,0,0,0,-17.35100174,-18.39611435,8.01772785,7.78428411,0.02945616,0.03033461,17.53132324
26799,0,0.23789787,1,67,0.99876909,1,0,1,1,0.63822650,0.97572292,97.57229186,0.68955387,0.66767675,0.02187712,0,0,0,1,0,0,0,0,-16.28056145,-16.51845932,22.50484276,23.62127495,0.06219383,0.05930309,17.42085886
26800,0,-0.98216248,0,58,0.99697245,1,0,0,0,nan,nan,nan,0.68955387,0.66767675,0.02187712,0,0,0,1,0,0,0,0,-15.38275528,-14.40059280,29.10338402,31.26668358,0.07105712,0.07037787,18.34824626
26899,0,-0.36011887,0,13,0.72746821,1,0,1,1,0.73366780,0.98293647,98.29364697,0.69837666,0.66833666,0.03004000,0,0,0,2,0,0,0,0,-18.01960754,-17.65948868,43.79262924,45.94193649,0.07647877,0.05302288,34.46631317
26900,0,0.19248199,1,65,0.99849656,1,0,0,0,nan,nan,nan,0.69837666,0.66833666,0.03004000,0,0,0,2,0,0,0,0,-21.28840256,-21.48088455,20.37259865,20.85418129,0.09101734,0.08855501,20.08774567
26999,0,-0.01907539,0,71,0.99917490,1,0,1,1,0.42967379,0.95433066,95.43306648,0.64463609,0.66595003,-0.02131395,0,0,0,0,0,0,0,0,-12.91047668,-12.89140129,15.02738476,15.89869690,0.05209708,0.05271286,13.44874287
27000,0,-0.03428650,0,86,0.99981589,1,0,0,0,nan,nan,nan,0.64463609,0.66595003,-0.02131395,0,0,0,0,0,0,0,0,-69.68539429,-69.65110779,1.18314338,1.18878698,0.00566224,0.00552242,69.86428833
27099,0,0.93513680,1,45,0.98889100,1,0,1,1,0.76884348,0.95384483,95.38448310,0.66947757,0.66697897,0.00249860,0,0,0,0,0,0,0,0,-28.45344162,-29.38857841,4.44912529,4.14974308,0.04170609,0.03444365,28.08974648
27100,0,0.68803596,1,50,0.99326205,1,0,0,0,nan,nan,nan,0.66947757,0.66697897,0.00249860,0,0,0,0,0,0,0,0,-18.28293800,-18.97097397,14.58883476,12.89472580,0.11419532,0.09248418,18.66673164
27199,0,-0.48989487,0,96,0.99993227,1,0,1,1,0.93470751,0.96705443,96.70544307,0.72252355,0.66965625,0.05286730,0,0,0,0,0,0,0,0,-19.93185806,-19.44196320,18.43492699,14.19204044,0.10497475,0.09702505,nan
27200,0,0.36508179,1,174,0.99999997,1,0,0,0,nan,nan,nan,0.72252355,0.66965625,0.05286730,0,0,0,0,0,0,0,0,-18.93253517,-19.29761696,16.12287331,11.39066601,0.06037305,0.05127858,19.33079109
27299,0,1.34581375,1,258,1.00000000,1,0,1,1,0.78975287,0.98629761,98.62976068,0.73596942,0.67085722,0.06511220,0,0,0,0,0,0,0,0,-19.67495346,-21.02076721,14.06020546,9.83667660,0.05517818,0.05292751,21.91576576
27300,0,0.19010258,1,69,0.99899221,1,0,0,0,nan,nan,nan,0.73596942,0.67085722,0.06511220,0,0,0,0,0,0,0,0,-15.36434364,-15.55444622,11.37921715,7.80425167,0.04464529,0.04143807,15.73813629
27399,0,1.30663109,1,193,1.00000000,1,0,1,1,0.71374888,0.96466237,96.46623710,0.73152531,0.67128614,0.06023917,0,0,0,0,0,0,0,0,-20.47179413,-21.77842522,4.44569874,3.60914564,0.01992065,0.01688110,20.92943192
27400,0,-0.17234039,0,80,0.99966454,1,0,0,0,nan,nan,nan,0.73152531,0.67128614,0.06023917,0,0,0,0,0,0,0,0,-19.11399460,-18.94165421,8.28626060,6.10794067,0.03605752,0.03554767,19.61302185
27499,0,0.89677811,1,47,0.99090472,1,0,1,1,0.91956299,0.98508541,98.50854102,0.76913285,0.67376890,0.09536394,0,0,0,0,0,0,0,0,-20.66281509,-21.55959320,7.47937250,5.84033775,0.05680994,0.05354452,20.85752716
27500,0,0.49958420,1,132,0.99999815,1,0,0,0,nan,nan,nan,0.76913285,0.67376890,0.09536394,0,0,0,0,0,0,0,0,-19.79614639,-20.29573059,9.06343746,6.93046331,0.04321063,0.04107691,20.24806404
27599,0,2.05163002,1,16,0.79810348,1,0,1,1,0.90705724,0.96425179,96.42517855,0.79671773,0.67610179,0.12061594,0,0,0,0,0,0,0,0,-21.76226234,-23.81389236,9.22309017,7.05044794,0.03973684,0.04080914,22.38776016
27600,0,2.54063225,1,51,0.99390325,1,0,0,0,nan,nan,nan,0.79671773,0.67610179,0.12061594,0,0,0,0,0,0,0,0,-18.24303055,-20.78366280,24.47818565,19.12760162,0.09309795,0.08826033,20.14703242
27699,0,2.13716698,1,52,0.99448344,1,0,1,1,0.98012270,0.98347856,98.34785630,0.83339872,0.67914200,0.15425672,0,0,0,0,0,0,0,0,-20.42673492,-22.56390190,9.37996292,7.12265110,0.03817819,0.03610373,20.41695976
27700,0,2.64012146,1,54,0.99548342,1,0,0,0,nan,nan,nan,0.83339872,0.67914200,0.15425672,0,0,0,0,0,0,0,0,-18.06627846,-20.70639992,12.43552399,9.84897041,0.07537395,0.07558249,17.75957108
27799,0,2.60206223,1,112,0.99998633,1,0,1,1,0.96952900,0.96585519,96.58551942,0.86062478,0.68204587,0.17857891,0,0,0,0,0,0,0,0,-21.38396645,-23.98602867,14.31919193,11.11919689,0.05335358,0.05332320,22.03533554
27800,0,1.89353561,1,53,0.99500841,1,0,0,0,nan,nan,nan,0.86062478,0.68204587,0.17857891,0,0,0,0,0,0,0,0,-18.87875748,-20.77229309,14.21888542,10.65981579,0.03909991,0.04180120,20.28094101
27899,0,-1.95890045,0,38,0.97762923,1,0,1,1,0.88302613,0.97662652,97.66265215,0.86510505,0.68405567,0.18104938,0,0,0,0,0,0,0,0,-34.91789627,-32.95899582,41.11637878,35.82072449,0.20321558,0.18431574,64.31273270
27900,0,0.62542725,1,2,0.18126925,1,0,0,0,nan,nan,nan,0.86510505,0.68405567,0.18104938,0,0,0,0,0,0,0,0,-22.76638222,-23.39180946,43.09970474,42.66154861,0.22576104,0.20663510,105.52755483
27999,0,0.27937698,1,60,0.99752125,1,0,1,1,0.81149962,0.91214232,91.21423206,0.85438396,0.68533011,0.16905385,0,0,0,0,0,0,0,0,-20.46453857,-20.74391556,16.23107338,12.89905262,0.08962128,0.08374084,21.61692963
28000,0,1.75254440,1,168,0.99999995,1,0,0,0,nan,nan,nan,0.85438396,0.68533011,0.16905385,0,0,0,0,0,0,0,0,-39.27629471,-41.02883911,1.39519405,1.32461858,0.00551818,0.00539557,39.43580170
28099,0,0.30764008,1,67,0.99876909,1,0,1,1,0.58271655,0.90476379,90.47637935,0.80005048,0.68430397,0.11574650,0,0,0,0,0,0,0,0,-14.39079189,-14.69843197,28.14842415,25.13689613,0.08604021,0.07039565,14.63335285
28100,0,0.85828209,1,117,0.99999171,1,0,0,0,nan,nan,nan,0.80005048,0.68430397,0.11574650,0,0,0,0,0,0,0,0,-15.86234856,-16.72063065,22.45230484,19.85284615,0.06287578,0.05282651,16.09095478
28199,0,0.56287003,1,90,0.99987659,1,0,1,1,0.62583534,0.98395223,98.39522332,0.76520745,0.68371929,0.08148816,0,0,0,0,0,0,0,0,-20.93283463,-21.49570465,23.67285538,23.63031387,0.08042105,0.06892283,22.27367083
28200,0,0.02729034,1,101,0.99995892,1,0,0,0,nan,nan,nan,0.76520745,0.68371929,0.08148816,0,0,0,0,0,0,0,0,-18.84453964,-18.87182999,46.28263474,47.05216599,0.13082469,0.11436068,36.41005961
28299,0,-0.33180809,0,162,0.99999991,1,0,1,1,0.82944566,0.98596032,98.59603249,0.77805509,0.68517655,0.09287854,0,0,0,0,0,0,0,0,-21.54007530,-21.20826721,7.40090418,7.81013680,0.04061068,0.03818928,21.68324041
28300,0,2.96712780,1,33,0.96311683,1,0,0,0,nan,nan,nan,0.77805509,0.68517655,0.09287854,0,0,0,0,0,0,0,0,-15.76868153,-18.73580933,36.04897690,38.92403793,0.12113944,0.11688091,15.76739629
28399,0,1.33242607,1,21,0.87754357,1,0,1,1,0.87068543,0.97878861,97.87886059,0.79658116,0.68703164,0.10954952,0,0,0,0,0,0,0,0,-14.91389275,-16.24631882,22.43429947,26.72150040,0.08617982,0.08527473,15.56249746
28400,0,0.45483398,1,194,1.00000000,1,0,0,0,nan,nan,nan,0.79658116,0.68703164,0.10954952,0,0,0,0,0,0,0,0,-21.87959480,-22.33442879,24.08335686,27.98526764,0.07878539,0.08409163,nan
28499,0,0.06185913,1,80,0.99966454,1,0,1,1,0.80793253,0.97365798,97.36579820,0.79885144,0.68824065,0.11061079,0,0,0,0,0,0,0,0,-18.45541763,-18.51727676,15.93871880,19.49280357,0.05663927,0.05171973,19.41330528
28500,0,1.66692734,1,90,0.99987659,1,0,0,0,nan,nan,nan,0.79885144,0.68824065,0.11061079,0,0,0,0,0,0,0,0,-15.28417778,-16.95110512,27.81953621,32.61407471,0.12014111,0.11122926,16.31353521
28599,0,0.23614597,1,26,0.92572642,1,0,1,1,0.72647661,0.98375671,98.37567080,0.78437647,0.68862301,0.09575346,0,0,0,0,0,0,0,0,-15.18264008,-15.41878605,29.28777122,37.53166199,0.08830699,0.09036485,18.02058172
28600,0,0.23947239,1,19,0.85043138,1,0,0,0,nan,nan,nan,0.78437647,0.68862301,0.09575346,0,0,0,0,0,0,0,0,-13.38290787,-13.62238026,23.05828094,30.32954216,0.09535620,0.09189655,17.48317623
28699,0,-0.91325283,0,50,0.99326205,1,0,1,1,0.52528445,0.96024315,96.02431490,0.73255807,0.68698962,0.04556844,0,0,0,0,0,0,0,0,-16.44522858,-15.53197575,15.91133499,21.49363518,0.05852969,0.05946805,16.56162262
28700,0,0.30176353,1,140,0.99999917,1,0,0,0,nan,nan,nan,0.73255807,0.68698962,0.04556844,0,0,0,0,0,0,0,0,-17.99309158,-18.29485512,23.85525703,33.32509613,0.06548205,0.06480328,20.93890238
28799,0,-1.92525673,0,108,0.99997960,1,0,1,1,0.44091793,0.96039579,96.03957949,0.67423004,0.68452891,-0.01029887,0,0,0,0,0,0,0,0,-20.27217674,-18.34692001,27.83440208,36.51325989,0.07304659,0.06447563,28.03954315
28800,0,-0.72581673,0,75,0.99944692,1,0,0,0,nan,nan,nan,0.67423004,0.68452891,-0.01029887,0,0,0,0,0,0,0,0,-15.60374165,-14.87792492,21.81933784,30.12043571,0.04584548,0.03781170,16.02472687
28899,0,0.51131630,1,238,1.00000000,1,0,1,1,0.39637531,0.97155935,97.15593525,0.61865909,0.68164737,-0.06298828,0,0,0,0,0,0,0,0,-14.99081230,-15.50212860,18.78268433,25.62524605,0.05546889,0.04856842,15.69274883
28900,0,-0.01709557,0,251,1.00000000,1,0,0,0,nan,nan,nan,0.61865909,0.68164737,-0.06298828,0,0,0,0,0,0,0,0,-18.65955544,-18.64245987,10.64895248,14.35767078,0.04873910,0.05143728,18.79780102
28999,0,-0.39557457,0,147,0.99999959,1,0,1,1,0.57949641,0.99631749,99.63174885,0.61082656,0.68062586,-0.06979930,0,0,0,0,0,0,0,0,-15.60572529,-15.21015072,14.72848129,19.72933388,0.04655688,0.04407500,16.87493324
29000,0,-0.51926804,0,382,1.00000000,1,0,0,0,nan,nan,nan,0.61082656,0.68062586,-0.06979930,0,0,0,0,0,0,0,0,-30.64794350,-30.12867546,1.30782533,1.36611700,0.00499116,0.00461891,31.38614845
29099,0,-0.30695629,0,94,0.99991728,1,0,1,1,0.34113102,0.94362856,94.36285619,0.55688745,0.67723091,-0.12034346,0,0,0,0,0,0,0,0,-14.71471691,-14.40776062,8.15168762,8.96921158,0.04198864,0.04285222,14.06286971
29100,0,0.18817043,1,152,0.99999975,1,0,0,0,nan,nan,nan,0.55688745,0.67723091,-0.12034346,0,0,0,0,0,0,0,0,-12.38072586,-12.56889629,14.90154171,16.73567390,0.03859608,0.04047497,12.21233130
29199,0,-0.28901863,0,43,0.98643144,1,0,1,1,0.53321840,0.98889688,98.88968837,0.55215364,0.67579079,-0.12363715,0,0,0,0,0,0,0,0,-14.75561142,-14.46659279,17.42224121,20.39675140,0.05870893,0.06252223,15.85152459
29200,0,-0.40945625,0,95,0.99992515,1,0,0,0,nan,nan,nan,0.55215364,0.67579079,-0.12363715,0,0,0,0,0,0,0,0,-17.11558342,-16.70612717,12.93035507,15.34960461,0.04835597,0.05124638,17.94649251
29299,0,-0.02515984,0,86,0.99981589,1,0,1,1,0.58033443,0.98843300,98.84329963,0.55778980,0.67483622,-0.11704643,0,0,0,0,0,0,0,0,-15.80106163,-15.77590179,16.28140259,20.04917717,0.06357791,0.06108530,16.30537758
29300,0,-1.02440548,0,50,0.99326205,1,0,0,0,nan,nan,nan,0.55778980,0.67483622,-0.11704643,0,0,0,0,0,0,0,0,-13.74834347,-12.72393799,44.77446747,47.24378967,0.13320668,0.13704629,24.75490729
29399,0,0.06243134,1,139,0.99999908,1,0,1,1,0.46744779,0.98800584,98.80058423,0.53972140,0.67276234,-0.13304094,0,0,0,0,0,0,0,0,-14.49109077,-14.55352211,13.98478031,16.74108887,0.05316669,0.05300176,15.02954793
29400,0,0.21634674,1,84,0.99977513,1,0,0,0,nan,nan,nan,0.53972140,0.67276234,-0.13304094,0,0,0,0,0,0,0,0,-11.76036644,-11.97671318,29.40996552,35.69459915,0.07301136,0.07176607,12.96681976
29499,0,-0.45302773,0,183,0.99999999,1,0,1,1,0.65950067,0.97511083,97.51108330,0.56367725,0.67262972,-0.10895247,0,0,0,0,0,0,0,0,-16.37341309,-15.92038536,24.18435097,29.92207146,0.08125296,0.08631815,18.35458628
29500,0,0.33335876,1,10,0.63212056,1,0,0,0,nan,nan,nan,0.56367725,0.67262972,-0.10895247,0,0,0,0,0,0,0,0,-16.22891235,-16.56227112,34.63834000,39.37211609,0.10197569,0.10628194,17.58321095
29599,0,0.56611919,1,34,0.96662673,1,0,1,1,0.67071233,0.98394274,98.39427449,0.58508427,0.67261055,-0.08752628,0,0,0,0,0,0,0,0,-14.35085487,-14.91697407,27.28237343,34.63082123,0.08870985,0.09439689,18.22346954
29600,0,-0.59668064,0,138,0.99999898,1,0,0,0,nan,nan,nan,0.58508427,0.67261055,-0.08752628,0,0,0,0,0,0,0,0,-15.78404331,-15.18736267,11.08686161,13.89084911,0.06935724,0.06827228,17.17511145
29699,0,0.64562225,1,240,1.00000000,1,0,1,1,0.62080420,0.99669776,99.66977574,0.59222825,0.67209249,-0.07986423,0,0,0,0,0,0,0,0,-13.88910007,-14.53472233,16.69555664,21.04619026,0.06670710,0.07286728,14.70684185
29700,0,0.50666523,1,176,0.99999998,1,0,0,0,nan,nan,nan,0.59222825,0.67209249,-0.07986423,0,0,0,0,0,0,0,0,-13.33184528,-13.83851051,11.00399017,13.67347145,0.03297380,0.03246346,13.57187080
29799,0,0.37667274,1,41,0.98342732,1,0,1,1,0.67069934,0.99579663,99.57966301,0.60792247,0.67207855,-0.06415608,0,0,0,0,0,0,0,0,-12.23210335,-12.60877609,15.86384392,19.81852341,0.08297515,0.07827417,13.93040975
29800,0,0.70192909,1,40,0.98168436,1,0,0,0,nan,nan,nan,0.60792247,0.67207855,-0.06415608,0,0,0,0,0,0,0,0,-11.12672043,-11.82864952,6.90083838,7.94218111,0.03462793,0.03450244,11.55051422
29899,0,0.47467518,1,169,0.99999995,1,0,1,1,0.55103023,0.99590396,99.59039573,0.59654402,0.67086807,-0.07432405,0,0,0,0,0,0,0,0,-11.77650356,-12.25117874,15.08406925,18.93610001,0.04418778,0.04240475,12.31008091
29900,0,0.18232822,1,168,0.99999995,1,0,0,0,nan,nan,nan,0.59654402,0.67086807,-0.07432405,0,0,0,0,0,0,0,0,-12.20877457,-12.39110279,15.54913998,19.86108017,0.04044956,0.04286946,12.83518052
29999,0,0.69878769,1,137,0.99999888,1,0,1,1,0.67012791,0.99096554,99.09655420,0.61126080,0.67086067,-0.05959987,0,0,0,0,0,0,0,0,-15.11252880,-15.81131649,18.81099701,23.32712746,0.05165126,0.05267892,15.54746532
30000,0,-0.72475433,0,186,0.99999999,1,0,0,0,nan,nan,nan,0.61126080,0.67086067,-0.05959987,0,0,0,0,0,0,0,0,-41.24308777,-40.51833344,1.29494584,1.35124803,0.00877367,0.00823673,41.80157852
30099,0,-1.95751190,0,127,0.99999695,1,0,1,1,0.31410966,0.92674751,92.67475115,0.55183057,0.66729316,-0.11546259,0,0,0,0,0,0,0,0,-17.51073647,-15.55322456,13.68760490,16.07783127,0.03647686,0.04047275,19.95862675
30100,0,0.74703503,1,91,0.99988833,1,0,0,0,nan,nan,nan,0.55183057,0.66729316,-0.11546259,0,0,0,0,0,0,0,0,-13.28285980,-14.02989483,40.07004166,44.20422745,0.05674966,0.05416996,nan
30199,0,-0.97951889,0,276,1.00000000,1,0,1,1,0.33642887,0.97776597,97.77659711,0.50875023,0.66398452,-0.15523428,0,0,0,0,0,0,0,0,-14.80175114,-13.82223225,11.57955933,14.32030773,0.07696870,0.07059821,14.42729505
30200,0,-0.72043419,0,113,0.99998763,1,0,0,0,nan,nan,nan,0.50875023,0.66398452,-0.15523428,0,0,0,0,0,0,0,0,-16.37964630,-15.65921211,17.96123886,21.26465034,0.05336466,0.05457465,17.44535383
30299,0,0.75148582,1,161,0.99999990,1,0,1,1,0.39167395,0.99375768,99.37576776,0.48533497,0.66126141,-0.17592644,0,0,0,0,0,0,0,0,-12.77087593,-13.52236176,21.47314453,26.30894470,0.09699711,0.10039195,13.31880703
30300,0,-0.64632511,0,66,0.99863963,1,0,0,0,nan,nan,nan,0.48533497,0.66126141,-0.17592644,0,0,0,0,0,0,0,0,-13.98539352,-13.33906841,16.63574982,20.08789635,0.06782467,0.06535823,13.92085457
30399,0,0.40603065,1,179,0.99999998,1,0,1,1,0.44925239,0.99589068,99.58906793,0.47811846,0.65914132,-0.18102286,0,0,0,0,0,0,0,0,-16.74489975,-17.15093040,18.38028908,22.62389946,0.05846024,0.05682526,17.66462390
30400,0,-0.36683083,0,77,0.99954717,1,0,0,0,nan,nan,nan,0.47811846,0.65914132,-0.18102286,0,0,0,0,0,0,0,0,-14.38800049,-14.02116966,14.60558033,17.30540657,0.03477979,0.03407262,13.74859905
30499,0,-0.89664650,0,43,0.98643144,1,0,1,1,0.48237284,0.99438438,99.43843832,0.47896933,0.65737364,-0.17840430,0,0,0,0,0,0,0,0,-17.00932693,-16.11268044,30.40504646,35.06379700,0.08551320,0.08052215,21.25543467
30500,0,0.72358704,1,82,0.99972535,1,0,0,0,nan,nan,nan,0.47896933,0.65737364,-0.17840430,0,0,0,0,0,0,0,0,-13.92073441,-14.64432144,21.86404800,25.72879028,0.09200236,0.08494724,16.41320992
30599,0,0.41762924,1,145,0.99999950,1,0,1,1,0.45135187,0.99549040,99.54903961,0.47344584,0.65531342,-0.18186758,0,0,0,0,0,0,0,0,-14.01176167,-14.42939091,11.83506203,13.71333218,0.05994815,0.05659666,13.33373260
30600,0,-0.14881134,0,41,0.98342732,1,0,0,0,nan,nan,nan,0.47344584,0.65531342,-0.18186758,0,0,0,0,0,0,0,0,-11.71720886,-11.56839752,13.85244370,16.36703110,0.07811657,0.07725367,11.84355640
30699,0,-1.26943207,0,84,0.99977513,1,0,1,1,0.48131668,0.99494579,99.49457859,0.47502001,0.65357345,-0.17855344,0,0,0,0,0,0,0,0,-21.16303635,-19.89360428,17.93759346,21.25469971,0.07268465,0.06638395,26.98373795
30700,0,1.56734657,1,24,0.90928205,1,0,0,0,nan,nan,nan,0.47502001,0.65357345,-0.17855344,0,0,0,0,0,0,0,0,-14.04541111,-15.61275768,31.60083771,37.60323715,0.09599883,0.09390695,18.78495979
30799,0,0.59871292,1,263,1.00000000,1,0,1,1,0.57289552,0.99070787,99.07078669,0.49459511,0.65276667,-0.15817156,0,0,0,0,0,0,0,0,-18.05970383,-18.65841675,17.42664146,19.89440918,0.06323196,0.05890789,18.03729248
30800,0,-1.69147110,0,23,0.89974116,1,0,0,0,nan,nan,nan,0.49459511,0.65276667,-0.15817156,0,0,0,0,0,0,0,0,-13.28012466,-11.58865356,27.09928322,32.02720261,0.11061351,0.09866433,19.05141506
30899,0,0.76770210,1,291,1.00000000,1,0,1,1,0.56354982,0.98437565,98.43756531,0.50838605,0.65187450,-0.14348845,0,0,0,0,0,0,0,0,-10.68326855,-11.45097065,24.26924896,28.70918846,0.10380891,0.09751560,12.11625767
30900,0,-1.10163116,0,74,0.99938875,1,0,0,0,nan,nan,nan,0.50838605,0.65187450,-0.14348845,0,0,0,0,0,0,0,0,-22.49585342,-21.39422226,8.50128555,9.05920887,0.04827172,0.04257299,23.64229774
30999,0,0.36075497,1,201,1.00000000,1,0,1,1,0.41124503,0.98870954,98.87095385,0.48895785,0.64946821,-0.16051036,0,0,0,0,0,0,0,0,-14.24838257,-14.60913754,8.42333317,8.92237854,0.04481347,0.03894739,14.33336425
31000,0,-0.25326920,0,172,0.99999997,1,0,0,0,nan,nan,nan,0.48895785,0.64946821,-0.16051036,0,0,0,0,0,0,0,0,-32.38820648,-32.13493729,1.29174995,1.32275438,0.00695567,0.00609550,32.10704899
31099,0,-2.07308960,0,107,0.99997746,1,0,1,1,0.31127197,0.91564162,91.56416214,0.45342067,0.64608625,-0.19266557,0,0,0,0,0,0,0,0,-15.36319733,-13.29010773,14.12046242,16.96369743,0.04256587,0.03751383,16.29044978
31100,0,-2.22049904,0,125,0.99999627,1,0,0,0,nan,nan,nan,0.45342067,0.64608625,-0.19266557,0,0,0,0,0,0,0,0,-15.59831142,-13.37781239,20.43349838,24.08589363,0.09018259,0.07745215,17.18260884
31199,0,-2.23804474,0,131,0.99999795,1,0,1,1,0.04024996,0.99345187,99.34518708,0.37078653,0.64002788,-0.26924135,0,0,0,0,0,0,0,0,-20.59286499,-18.35482025,14.22294617,16.55458450,0.05213374,0.05098061,20.72542572
31200,0,-1.55573177,0,53,0.99500841,1,0,0,0,nan,nan,nan,0.37078653,0.64002788,-0.26924135,0,0,0,0,0,0,0,0,-13.88938427,-12.33365250,38.24013901,42.25982666,0.17387827,0.17216597,17.03190470
31299,0,-0.60230541,0,224,1.00000000,1,0,1,1,0.05814245,0.98348472,98.34847189,0.30825771,0.63420903,-0.32595131,0,0,0,0,0,0,0,0,-13.86194611,-13.25964069,7.29305935,7.56603050,0.03756598,0.03809335,13.86587381
