step,detector_epoch,fast_slow_gap,fast_wins,state_action_pseudo_count,state_action_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
23400,0,-0.26092720,0,51,0.99390325,1,0,0,0,nan,nan,nan,0.63368347,0.66027497,-0.02659150,0,0,0,0,0,0,0,0,-21.60688972,-21.34596252,23.22836113,17.68095589,0.07451282,0.06771966,21.32811737
23499,0,1.13230133,1,29,0.94497678,1,0,1,1,0.72730937,0.96782024,96.78202390,0.65240865,0.66094532,-0.00853666,0,0,0,1,0,0,0,0,-14.75958252,-15.89188385,37.19387436,34.81889343,0.04217017,0.03699272,14.17628892
23500,0,0.09074879,1,16,0.79810348,1,0,0,0,nan,nan,nan,0.65240865,0.66094532,-0.00853666,0,0,0,1,0,0,0,0,-14.65162945,-14.74237823,24.68459702,22.04545784,0.07272881,0.07030001,14.17165279
23599,0,-0.63037491,0,122,0.99999497,1,0,1,1,0.82733927,0.97074521,97.07452110,0.68739477,0.66260926,0.02478552,0,0,0,0,0,0,0,0,-18.17333221,-17.54295731,41.03887177,41.84000397,0.08442346,0.07704502,19.75917435
23600,0,0.47105217,1,73,0.99932446,1,0,0,0,nan,nan,nan,0.68739477,0.66260926,0.02478552,0,0,0,0,0,0,0,0,-19.09956551,-19.57061768,34.08105850,34.20589066,0.06515697,0.06181749,18.93064308
23699,0,-0.46198082,0,82,0.99972535,1,0,1,1,0.46915231,0.97217709,97.21770896,0.64374628,0.66067469,-0.01692840,0,0,0,0,0,0,0,0,-17.48637199,-17.02439117,42.68471909,45.61086655,0.12730537,0.12771258,19.82835134
23700,0,0.42612267,1,13,0.72746821,1,0,0,0,nan,nan,nan,0.64374628,0.66067469,-0.01692840,0,0,0,0,0,0,0,0,-19.00436974,-19.43049240,28.32553864,30.58579826,0.04261923,0.04306074,20.51528168
23799,0,-0.26877403,0,100,0.99995460,1,0,1,1,0.33268240,0.97676833,97.67683297,0.58153350,0.65739476,-0.07586126,0,0,0,0,0,0,0,0,-18.54535866,-18.27658463,18.12462234,20.45105171,0.04757324,0.04609539,19.43518162
23800,0,-0.31130791,0,40,0.98168436,1,0,0,0,nan,nan,nan,0.58153350,0.65739476,-0.07586126,0,0,0,0,0,0,0,0,-16.51437569,-16.20306778,29.59810066,32.68721008,0.11256830,0.11329773,16.29564349
23899,0,0.34513378,1,142,0.99999932,1,0,1,1,0.33999758,0.97955462,97.95546206,0.53322632,0.65422079,-0.12099447,0,0,0,0,0,0,0,0,-14.84914398,-15.19427776,30.36598015,33.10662842,0.03057454,0.02911051,15.56503296
23900,0,0.07941055,1,213,1.00000000,1,0,0,0,nan,nan,nan,0.53322632,0.65422079,-0.12099447,0,0,0,0,0,0,0,0,-17.53484917,-17.61425972,28.50559425,31.73118782,0.06868629,0.07065780,17.61875677
23999,0,-0.07906342,0,160,0.99999989,1,0,1,1,0.56072528,0.99410430,99.41042961,0.53872611,0.65328584,-0.11455973,0,0,0,0,0,0,0,0,-16.98764801,-16.90858459,22.56781769,25.81351471,0.07615295,0.07754349,17.66793505
24000,0,-1.21685028,0,156,0.99999983,1,0,0,0,nan,nan,nan,0.53872611,0.65328584,-0.11455973,0,0,0,0,0,0,0,0,-56.04029846,-54.82344818,1.14004052,1.16622257,0.00361561,0.00360052,56.32943649
24099,0,0.68808174,1,95,0.99992515,1,0,1,1,0.62036149,0.97676735,97.67673542,0.55505319,0.65295659,-0.09790341,0,0,0,0,0,0,0,0,-21.25124550,-21.93932724,4.95712852,4.62484694,0.03669848,0.03503129,21.49535036
24100,0,0.75494957,1,74,0.99938875,1,0,0,0,nan,nan,nan,0.55505319,0.65295659,-0.09790341,0,0,0,0,0,0,0,0,-21.80489922,-22.55984879,4.89932680,4.67003345,0.02713142,0.02701196,21.79806805
24199,0,0.25455475,1,36,0.97267628,1,0,1,1,0.94187150,0.96331796,96.33179633,0.63241685,0.65584574,-0.02342889,0,0,0,0,0,0,0,0,-17.07342911,-17.32798386,7.24896002,6.55053711,0.04390890,0.04396389,16.86049223
24200,0,0.62560654,1,124,0.99999588,1,0,0,0,nan,nan,nan,0.63241685,0.65584574,-0.02342889,0,0,0,0,0,0,0,0,-24.10441589,-24.73002243,4.56772137,4.18855953,0.02644855,0.02676724,24.59483385
24299,0,-0.27885056,0,99,0.99994983,1,0,1,1,0.68652292,0.98464335,98.46433503,0.64323806,0.65615251,-0.01291445,0,0,0,1,0,0,0,0,-20.76948547,-20.49063492,27.43263817,26.21163750,0.07839344,0.07551621,22.23327637
24300,0,0.00365448,1,60,0.99752125,1,0,0,0,nan,nan,nan,0.64323806,0.65615251,-0.01291445,0,0,0,1,0,0,0,0,-17.09930420,-17.10295868,25.31617546,23.66823196,0.06908437,0.06542269,17.18714142
24399,0,0.16402435,1,92,0.99989896,1,0,1,1,0.60077460,0.98626873,98.62687258,0.63474537,0.65559873,-0.02085336,0,0,0,2,0,0,0,0,-17.09503555,-17.25905991,46.86391830,47.79121399,0.17123508,0.16338119,22.61070538
24400,0,0.22667313,1,95,0.99992515,1,0,0,0,nan,nan,nan,0.63474537,0.65559873,-0.02085336,0,0,0,2,0,0,0,0,-17.44097137,-17.66764450,25.57410622,26.39215088,0.06605477,0.06753051,17.87635803
24499,0,0.26185036,1,137,0.99999888,1,0,1,1,0.20152304,0.97737497,97.73749688,0.54810091,0.65105798,-0.10295707,0,0,0,0,0,0,0,0,-14.31447697,-14.57632732,17.53350830,19.79844284,0.07837573,0.08201140,14.33246875
24500,0,-0.83596992,0,161,0.99999990,1,0,0,0,nan,nan,nan,0.54810091,0.65105798,-0.10295707,0,0,0,0,0,0,0,0,-23.00527954,-22.16930962,7.47613525,8.21911716,0.03274705,0.03379544,23.17905172
24599,0,0.02780533,1,36,0.97267628,1,0,1,1,0.16640463,0.96756095,96.75609457,0.47176165,0.64621144,-0.17444979,0,0,0,0,0,0,0,0,-19.89225197,-19.92005730,14.39259338,16.25340080,0.04364417,0.04202428,20.18741798
24600,0,-0.79821014,0,123,0.99999545,1,0,0,0,nan,nan,nan,0.47176165,0.64621144,-0.17444979,0,0,0,0,0,0,0,0,-19.92851639,-19.13030624,23.89795876,26.15988922,0.05702291,0.05346661,20.45043373
24699,0,-0.38128090,0,103,0.99996637,1,0,1,1,0.13532361,0.96812360,96.81236027,0.40447404,0.64110257,-0.23662852,0,0,0,0,0,0,0,0,-15.30715370,-14.92587280,33.97006226,36.18886948,0.07487606,0.07889414,15.80081487
24700,0,-0.04736519,0,115,0.99998987,1,0,0,0,nan,nan,nan,0.40447404,0.64110257,-0.23662852,0,0,0,0,0,0,0,0,-19.27050018,-19.22313499,9.70900345,10.75613403,0.03784237,0.03707523,19.10039520
24799,0,0.08754349,1,71,0.99917490,1,0,1,1,0.49606766,0.97805287,97.80528742,0.42279277,0.63965222,-0.21685945,0,0,0,0,0,0,0,0,-15.59023285,-15.67777634,25.25677109,28.52029800,0.07963932,0.08566589,14.60847092
24800,0,0.29267120,1,86,0.99981589,1,0,0,0,nan,nan,nan,0.42279277,0.63965222,-0.21685945,0,0,0,0,0,0,0,0,-16.97666550,-17.26933670,25.35474396,27.70513535,0.06489840,0.06142698,17.30455589
24899,0,-0.05616093,0,115,0.99998987,1,0,1,1,0.56290231,0.97425284,97.42528392,0.45081467,0.63888472,-0.18807004,0,0,0,0,0,0,0,0,-13.96621799,-13.91005707,29.18598175,31.28864288,0.04945552,0.04601969,14.93506432
24900,0,-0.65505028,0,162,0.99999991,1,0,0,0,nan,nan,nan,0.45081467,0.63888472,-0.18807004,0,0,0,0,0,0,0,0,-21.75308037,-21.09803009,10.36637020,11.24221420,0.03931260,0.03874791,22.72188044
24999,0,-0.57474709,0,90,0.99987659,1,0,1,1,0.33063035,0.96650186,96.65018590,0.42677781,0.63580217,-0.20902436,0,0,0,0,0,0,0,0,-21.70713234,-21.13238525,9.17428493,9.91431713,0.04193754,0.03853726,21.83838145
25000,0,-0.28063965,0,315,1.00000000,1,0,0,0,nan,nan,nan,0.42677781,0.63580217,-0.20902436,0,0,0,0,0,0,0,0,-27.28358269,-27.00294304,1.26234901,1.28324866,0.00530860,0.00534828,29.48687363
25099,0,0.44032288,1,46,0.98994816,1,0,1,1,0.70457248,0.96943528,96.94352760,0.48233674,0.63648988,-0.15415313,0,0,0,0,0,0,0,0,-19.00146484,-19.44178772,18.58327484,17.69299126,0.14551477,0.14530195,19.78051758
25100,0,0.59862328,1,101,0.99995892,1,0,0,0,nan,nan,nan,0.48233674,0.63648988,-0.15415313,0,0,0,0,0,0,0,0,-23.14951515,-23.74813843,10.21426582,9.79197025,0.06638381,0.06748977,24.38937251
25199,0,-0.63324356,0,45,0.98889100,1,0,1,1,0.64487814,0.97590521,97.59052141,0.51484502,0.63657376,-0.12172874,0,0,0,0,0,0,0,0,-15.57892227,-14.94567871,38.17171860,34.93252563,0.07340875,0.06636599,14.91281064
25200,0,0.13260460,1,145,0.99999950,1,0,0,0,nan,nan,nan,0.51484502,0.63657376,-0.12172874,0,0,0,0,0,0,0,0,-19.25837517,-19.39097977,24.74663162,22.78522682,0.07601967,0.07557642,19.72915697
25299,0,-1.15001106,0,37,0.97527647,1,0,1,1,0.42864973,0.97946848,97.94684761,0.49760596,0.63449452,-0.13688856,0,0,0,0,0,0,0,0,-20.82804680,-19.67803574,36.44694138,36.60166931,0.09361113,0.09060020,23.92159653
25300,0,-0.02006721,0,101,0.99995892,1,0,0,0,nan,nan,nan,0.49760596,0.63449452,-0.13688856,0,0,0,0,0,0,0,0,-17.51789093,-17.49782372,22.37390900,23.18364716,0.06704897,0.06269173,18.36399460
25399,0,-0.04421997,0,45,0.98889100,1,0,1,1,0.50257281,0.97887429,97.88742946,0.49859933,0.63317530,-0.13457597,0,0,0,0,0,0,0,0,-16.24873352,-16.20451355,20.35563087,21.51030731,0.09280527,0.08621424,16.42485523
25400,0,0.51083565,1,98,0.99994455,1,0,0,0,nan,nan,nan,0.49859933,0.63317530,-0.13457597,0,0,0,0,0,0,0,0,-17.26739311,-17.77822876,19.09976196,20.37833977,0.06133275,0.05880620,18.05588722
25499,0,-0.97699738,0,76,0.99949955,1,0,1,1,0.37283062,0.97588094,97.58809414,0.47344559,0.63057186,-0.15712626,0,0,0,0,0,0,0,0,-15.48530388,-14.50830650,24.77504730,27.42961311,0.09682012,0.08721121,16.77874374
25500,0,-0.03348351,0,83,0.99975148,1,0,0,0,nan,nan,nan,0.47344559,0.63057186,-0.15712626,0,0,0,0,0,0,0,0,-16.60827637,-16.57479286,10.06084347,10.93251705,0.05837723,0.05632935,16.27029371
25599,0,0.33218765,1,39,0.97975809,1,0,1,1,0.43346025,0.97565844,97.56584377,0.46544852,0.62860074,-0.16315222,0,0,0,0,0,0,0,0,-15.41300201,-15.74518967,42.40138245,44.01350403,0.09477515,0.08993537,25.28953323
25600,0,0.01710892,1,99,0.99994983,1,0,0,0,nan,nan,nan,0.46544852,0.62860074,-0.16315222,0,0,0,0,0,0,0,0,-18.86870575,-18.88581467,18.71034431,20.49663353,0.05266732,0.04977617,19.64167468
25699,0,-0.10956573,0,167,0.99999994,1,0,1,1,0.56266755,0.98878850,98.87885030,0.48489233,0.62794141,-0.14304908,0,0,0,0,0,0,0,0,-15.41456795,-15.30500221,16.71181679,18.49868393,0.06488514,0.06290968,15.16648769
25700,0,-0.38437366,0,55,0.99591323,1,0,0,0,nan,nan,nan,0.48489233,0.62794141,-0.14304908,0,0,0,0,0,0,0,0,-14.33190060,-13.94752693,26.97500992,29.43787575,0.13768612,0.13448794,15.20684433
25799,0,-0.58502007,0,24,0.90928205,1,0,1,1,0.22494912,0.96752499,96.75249924,0.43290369,0.62391148,-0.19100780,0,0,0,0,0,0,0,0,-19.79582214,-19.21080208,27.94597435,30.72669411,0.09087439,0.09741069,22.50803375
25800,0,-1.54854202,0,71,0.99917490,1,0,0,0,nan,nan,nan,0.43290369,0.62391148,-0.19100780,0,0,0,0,0,0,0,0,-15.82004356,-14.27150154,21.12942123,22.63905525,0.06876577,0.06459799,16.76566911
25899,0,0.27777100,1,139,0.99999908,1,0,1,1,0.15170439,0.97437273,97.43727319,0.37666383,0.61918941,-0.24252559,0,0,0,0,0,0,0,0,-18.01104355,-18.28881454,8.64219952,9.03752613,0.03689850,0.03612498,17.96886317
25900,0,-0.50716782,0,60,0.99752125,1,0,0,0,nan,nan,nan,0.37666383,0.61918941,-0.24252559,0,0,0,0,0,0,0,0,-16.83681488,-16.32964706,20.43214417,22.01977539,0.06589365,0.06393060,17.40225792
25999,0,-0.03961563,0,56,0.99630214,1,0,1,1,0.30613949,0.93717378,93.71737821,0.36255896,0.61605891,-0.25349995,0,0,0,0,0,0,0,0,-12.36861420,-12.32899857,12.55026531,12.72195816,0.05146199,0.04884565,12.58484205
26000,0,-0.22464752,0,88,0.99984927,1,0,0,0,nan,nan,nan,0.36255896,0.61605891,-0.25349995,0,0,0,0,0,0,0,0,-37.67231750,-37.44766998,1.28919268,1.29551530,0.00939477,0.00941694,37.98759842
26099,0,0.31698036,1,33,0.96311683,1,0,1,1,0.50843059,0.97056550,97.05654973,0.39173329,0.61498263,-0.22324934,0,0,0,0,0,0,0,0,-17.94167519,-18.25865555,8.44823074,7.68187380,0.04950377,0.05022170,17.39688015
26100,0,0.35268402,1,80,0.99966454,1,0,0,0,nan,nan,nan,0.39173329,0.61498263,-0.22324934,0,0,0,0,0,0,0,0,-19.72658920,-20.07927322,6.59979153,6.07071590,0.04371196,0.04695143,19.62868023
26199,0,0.54171753,1,30,0.95021293,1,0,1,1,0.60924790,0.95662131,95.66213109,0.43523621,0.61492528,-0.17968907,0,0,0,0,0,0,0,0,-18.26199150,-18.80370903,11.97807503,10.21573353,0.04593992,0.04612701,18.04668109
26200,0,1.26405907,1,51,0.99390325,1,0,0,0,nan,nan,nan,0.43523621,0.61492528,-0.17968907,0,0,0,0,0,0,0,0,-20.84527779,-22.10933685,19.18631935,16.39400864,0.07890497,0.07679158,22.13539251
26299,0,-1.10225010,0,89,0.99986361,1,0,1,1,0.57503650,0.98119899,98.11989864,0.46319627,0.61452640,-0.15133013,0,0,0,0,0,0,0,0,-16.86433411,-15.76208401,27.14620590,24.62861633,0.11743580,0.10781709,20.35532608
26300,0,0.42849731,1,44,0.98772266,1,0,0,0,nan,nan,nan,0.46319627,0.61452640,-0.15133013,0,0,0,0,0,0,0,0,-16.94698715,-17.37548447,10.93073750,9.96990299,0.04628076,0.04642481,17.54152393
26399,0,0.40390396,1,186,0.99999999,1,0,1,1,0.64355138,0.98411556,98.41155619,0.49926729,0.61481665,-0.11554936,0,0,0,0,0,0,0,0,-16.38924789,-16.79315186,13.98406410,13.52548313,0.05019973,0.04471136,16.39071465
26400,0,-0.07854462,0,58,0.99697245,1,0,0,0,nan,nan,nan,0.49926729,0.61481665,-0.11554936,0,0,0,0,0,0,0,0,-18.45714951,-18.37860489,28.93686867,28.31770325,0.06934759,0.06638220,19.80302505
26499,0,-0.10486794,0,48,0.99177025,1,0,1,1,0.66243563,0.97802493,97.80249301,0.53190096,0.61529284,-0.08339188,0,0,0,0,0,0,0,0,-13.45756721,-13.35269928,23.51085663,23.47682953,0.06524879,0.06033995,13.31609440
26500,0,0.55471039,1,102,0.99996283,1,0,0,0,nan,nan,nan,0.53190096,0.61529284,-0.08339188,0,0,0,0,0,0,0,0,-23.97960281,-24.53431320,5.86466408,5.78564072,0.04252549,0.04042919,23.95084127
26599,0,0.28164101,1,153,0.99999977,1,0,1,1,0.47059324,0.96623332,96.62333180,0.51963941,0.61384584,-0.09420643,0,0,0,0,0,0,0,0,-14.10545921,-14.38710022,11.97764111,11.99708271,0.05654565,0.05598622,14.03241348
26600,0,0.22266197,1,93,0.99990858,1,0,0,0,nan,nan,nan,0.51963941,0.61384584,-0.09420643,0,0,0,0,0,0,0,0,-21.66825104,-21.89091301,8.66182804,8.69331455,0.04809399,0.04449909,21.60976648
26699,0,0.52767467,1,164,0.99999992,1,0,1,1,0.73945548,0.98119090,98.11909036,0.56360263,0.61510194,-0.05149931,0,0,0,0,0,0,0,0,-13.84316730,-14.37084198,10.52414989,10.47364616,0.04030956,0.03980401,13.49386930
26700,0,0.66338921,1,62,0.99797057,1,0,0,0,nan,nan,nan,0.56360263,0.61510194,-0.05149931,0,0,0,0,0,0,0,0,-17.35100174,-18.01439095,8.01772785,7.96704626,0.02945616,0.03064926,17.53132324
26799,0,-0.09900856,0,67,0.99876909,1,0,1,1,0.40602384,0.97572292,97.57229186,0.53208687,0.61301115,-0.08092429,0,0,0,0,0,0,0,0,-16.28056145,-16.18155289,22.50484276,23.25600815,0.06219383,0.06096595,17.42085886
26800,0,-0.95732784,0,58,0.99697245,1,0,0,0,nan,nan,nan,0.53208687,0.61301115,-0.08092429,0,0,0,0,0,0,0,0,-15.38275528,-14.42542744,29.10338402,30.15715790,0.07105712,0.06626969,18.34824626
26899,0,-0.14138603,0,13,0.72746821,1,0,1,1,0.41084528,0.98293647,98.29364697,0.50783855,0.61098950,-0.10315094,0,0,0,0,0,0,0,0,-18.01960754,-17.87822151,43.79262924,45.59062195,0.07647877,0.06493911,34.46631317
26900,0,-0.08462524,0,65,0.99849656,1,0,0,0,nan,nan,nan,0.50783855,0.61098950,-0.10315094,0,0,0,0,0,0,0,0,-21.28840256,-21.20377731,20.37259865,20.83534431,0.09101734,0.09419852,20.08774567
26999,0,-0.42411613,0,71,0.99917490,1,0,1,1,0.17136609,0.95433066,95.43306648,0.44054406,0.60659326,-0.16604920,0,0,0,0,0,0,0,0,-12.91047668,-12.48636055,15.02738476,15.80112743,0.05209708,0.05388976,13.44874287
27000,0,-0.33190918,0,86,0.99981589,1,0,0,0,nan,nan,nan,0.44054406,0.60659326,-0.16604920,0,0,0,0,0,0,0,0,-69.68539429,-69.35348511,1.18314338,1.18717623,0.00566224,0.00562246,69.86428833
27099,0,1.12094879,1,45,0.98889100,1,0,1,1,0.79994346,0.95384483,95.38448310,0.51242394,0.60852676,-0.09610283,0,0,0,0,0,0,0,0,-28.45344162,-29.57439041,4.44912529,4.05712461,0.04170609,0.03566089,28.08974648
27100,0,0.36854744,1,50,0.99326205,1,0,0,0,nan,nan,nan,0.51242394,0.60852676,-0.09610283,0,0,0,0,0,0,0,0,-18.28293800,-18.65148544,14.58883476,12.40233994,0.11419532,0.09940580,18.66673164
27199,0,-0.55920601,0,96,0.99993227,1,0,1,1,0.91425749,0.96705443,96.70544307,0.59279065,0.61158407,-0.01879342,0,0,0,0,0,0,0,0,-19.93185806,-19.37265205,18.43492699,14.29647446,0.10497475,0.10110272,nan
27200,0,0.26362610,1,174,0.99999997,1,0,0,0,nan,nan,nan,0.59279065,0.61158407,-0.01879342,0,0,0,0,0,0,0,0,-18.93253517,-19.19616127,16.12287331,11.94873524,0.06037305,0.05500394,19.33079109
27299,0,1.13035965,1,258,1.00000000,1,0,1,1,0.77961328,0.98629761,98.62976068,0.63015517,0.61326436,0.01689081,0,0,0,0,0,0,0,0,-19.67495346,-20.80531311,14.06020546,10.58892345,0.05517818,0.05237333,21.91576576
27300,0,0.14167786,1,69,0.99899221,1,0,0,0,nan,nan,nan,0.63015517,0.61326436,0.01689081,0,0,0,0,0,0,0,0,-15.36434364,-15.50602150,11.37921715,8.53261185,0.04464529,0.04059933,15.73813629
27399,0,0.89706993,1,193,1.00000000,1,0,1,1,0.66638998,0.96466237,96.46623710,0.63740214,0.61379562,0.02360652,0,0,0,1,0,0,0,0,-20.47179413,-21.36886406,4.44569874,3.88004351,0.01992065,0.01965849,20.92943192
27400,0,-0.25966263,0,80,0.99966454,1,0,0,0,nan,nan,nan,0.63740214,0.61379562,0.02360652,0,0,0,1,0,0,0,0,-19.11399460,-18.85433197,8.28626060,6.78757381,0.03605752,0.03703948,19.61302185
27499,0,0.65714073,1,47,0.99090472,1,0,1,1,0.89926434,0.98508541,98.50854102,0.68977458,0.61665031,0.07312427,0,0,0,0,0,0,0,0,-20.66281509,-21.31995583,7.47937250,6.52579927,0.05680994,0.05640991,20.85752716
27500,0,0.37117386,1,132,0.99999815,1,0,0,0,nan,nan,nan,0.68977458,0.61665031,0.07312427,0,0,0,0,0,0,0,0,-19.79614639,-20.16732025,9.06343746,7.90594387,0.04321063,0.04273136,20.24806404
27599,0,1.10256767,1,16,0.79810348,1,0,1,1,0.89671791,0.96425179,96.42517855,0.73116324,0.61945098,0.11171226,0,0,0,0,0,0,0,0,-21.76226234,-22.86483002,9.22309017,8.12790108,0.03973684,0.04230239,22.38776016
27600,0,1.34183502,1,51,0.99390325,1,0,0,0,nan,nan,nan,0.73116324,0.61945098,0.11171226,0,0,0,0,0,0,0,0,-18.24303055,-19.58486557,24.47818565,21.95586967,0.09309795,0.09610094,20.14703242
27699,0,1.25199890,1,52,0.99448344,1,0,1,1,0.98012270,0.98347856,98.34785630,0.78095513,0.62305770,0.15789743,0,0,0,0,0,0,0,0,-20.42673492,-21.67873383,9.37996292,8.28416061,0.03817819,0.03906333,20.41695976
27700,0,1.39105797,1,54,0.99548342,1,0,0,0,nan,nan,nan,0.78095513,0.62305770,0.15789743,0,0,0,0,0,0,0,0,-18.06627846,-19.45733643,12.43552399,11.37026596,0.07537395,0.07747854,17.75957108
27799,0,1.02076530,1,112,0.99998633,1,0,1,1,0.94976975,0.96585519,96.58551942,0.81471806,0.62632482,0.18839324,0,0,0,0,0,0,0,0,-21.38396645,-22.40473175,14.31919193,13.05936337,0.05335358,0.05196574,22.03533554
27800,0,1.08181190,1,53,0.99500841,1,0,0,0,nan,nan,nan,0.81471806,0.62632482,0.18839324,0,0,0,0,0,0,0,0,-18.87875748,-19.96056938,14.21888542,12.82034397,0.03909991,0.03921351,20.28094101
27899,0,-0.22740555,0,38,0.97762923,1,0,1,1,0.92904198,0.97662652,97.66265215,0.83758284,0.62935199,0.20823085,0,0,0,0,0,0,0,0,-34.91789627,-34.69049072,41.11637878,40.88788605,0.20321558,0.19701669,64.31273270
27900,0,1.46543884,1,2,0.18126925,1,0,0,0,nan,nan,nan,0.83758284,0.62935199,0.20823085,0,0,0,0,0,0,0,0,-22.76638222,-24.23182106,43.09970474,43.53991699,0.22576104,0.21840228,105.52755483
27999,0,-0.63264275,0,60,0.99752125,1,0,1,1,0.59035589,0.91214232,91.21423206,0.78813745,0.62896203,0.15917542,0,0,0,0,0,0,0,0,-20.46453857,-19.83189583,16.23107338,15.44603348,0.08962128,0.08544510,21.61692963
28000,0,0.30553818,1,168,0.99999995,1,0,0,0,nan,nan,nan,0.78813745,0.62896203,0.15917542,0,0,0,0,0,0,0,0,-39.27629471,-39.58183289,1.39519405,1.37401772,0.00551818,0.00554998,39.43580170
28099,0,0.56132889,1,67,0.99876909,1,0,1,1,0.77119070,0.90476379,90.47637935,0.78474810,0.63038432,0.15436378,0,0,0,0,0,0,0,0,-14.39079189,-14.95212078,28.14842415,28.41954422,0.08604021,0.07844079,14.63335285
28100,0,0.80359268,1,117,0.99999171,1,0,0,0,nan,nan,nan,0.78474810,0.63038432,0.15436378,0,0,0,0,0,0,0,0,-15.86234856,-16.66594124,22.45230484,23.66742897,0.06287578,0.05628920,16.09095478
28199,0,0.87071609,1,90,0.99987659,1,0,1,1,0.66613573,0.98395223,98.39522332,0.76102563,0.63074183,0.13028379,0,0,0,0,0,0,0,0,-20.93283463,-21.80355072,23.67285538,26.79106712,0.08042105,0.07464872,22.27367083
28200,0,0.37047958,1,101,0.99995892,1,0,0,0,nan,nan,nan,0.76102563,0.63074183,0.13028379,0,0,0,0,0,0,0,0,-18.84453964,-19.21501923,46.28263474,47.58436966,0.13082469,0.11968006,36.41005961
28299,0,-1.27394295,0,162,0.99999991,1,0,1,1,0.58656279,0.98596032,98.59603249,0.72613306,0.63030004,0.09583302,0,0,0,0,0,0,0,0,-21.54007530,-20.26613235,7.40090418,8.45683098,0.04061068,0.03888230,21.68324041
28300,0,2.48026943,1,33,0.96311683,1,0,0,0,nan,nan,nan,0.72613306,0.63030004,0.09583302,0,0,0,0,0,0,0,0,-15.76868153,-18.24895096,36.04897690,39.15388870,0.12113944,0.12115174,15.76739629
28399,0,0.34197235,1,21,0.87754357,1,0,1,1,0.61815490,0.97878861,97.87886059,0.70453743,0.63017859,0.07435884,0,0,0,0,0,0,0,0,-14.91389275,-15.25586510,22.43429947,27.82677841,0.08617982,0.08548778,15.56249746
28400,0,-0.87625504,0,194,1.00000000,1,0,0,0,nan,nan,nan,0.70453743,0.63017859,0.07435884,0,0,0,0,0,0,0,0,-21.87959480,-21.00333977,24.08335686,29.60276222,0.07878539,0.08156496,nan
28499,0,-0.60853767,0,80,0.99966454,1,0,1,1,0.52738003,0.97365798,97.36579820,0.66910595,0.62915060,0.03995534,0,0,0,0,0,0,0,0,-18.45541763,-17.84687996,15.93871880,19.88767815,0.05663927,0.05513476,19.41330528
28500,0,0.35545826,1,90,0.99987659,1,0,0,0,nan,nan,nan,0.66910595,0.62915060,0.03995534,0,0,0,0,0,0,0,0,-15.28417778,-15.63963604,27.81953621,32.09330750,0.12014111,0.11896130,16.31353521
28599,0,-0.55925179,0,26,0.92572642,1,0,1,1,0.49953748,0.98375671,98.37567080,0.63519225,0.62785447,0.00733778,0,0,0,0,0,0,0,0,-15.18264008,-14.62338829,29.28777122,36.28832626,0.08830699,0.09120810,18.02058172
28600,0,-0.54587364,0,19,0.85043138,1,0,0,0,nan,nan,nan,0.63519225,0.62785447,0.00733778,0,0,0,0,0,0,0,0,-13.38290787,-12.83703423,23.05828094,28.98269653,0.09535620,0.09686604,17.48317623
28699,0,-1.16127205,0,50,0.99326205,1,0,1,1,0.25910697,0.96024315,96.02431490,0.55997520,0.62416700,-0.06419180,0,0,0,0,0,0,0,0,-16.44522858,-15.28395653,15.91133499,19.79762840,0.05852969,0.05995866,16.56162262
28700,0,-0.83058548,0,140,0.99999917,1,0,0,0,nan,nan,nan,0.55997520,0.62416700,-0.06419180,0,0,0,0,0,0,0,0,-17.99309158,-17.16250610,23.85525703,30.54991341,0.06548205,0.06373371,20.93890238
28799,0,-2.12046623,0,108,0.99997960,1,0,1,1,0.16578805,0.96039579,96.03957949,0.48113777,0.61958321,-0.13844544,0,0,0,0,0,0,0,0,-20.27217674,-18.15171051,27.83440208,33.14677811,0.07304659,0.06523296,28.03954315
28800,0,-0.85778618,0,75,0.99944692,1,0,0,0,nan,nan,nan,0.48113777,0.61958321,-0.13844544,0,0,0,0,0,0,0,0,-15.60374165,-14.74595547,21.81933784,26.87938499,0.04584548,0.04274336,16.02472687
28899,0,-0.02395630,0,238,1.00000000,1,0,1,1,0.14351879,0.97155935,97.15593525,0.41361397,0.61482256,-0.20120859,0,0,0,0,0,0,0,0,-14.99081230,-14.96685600,18.78268433,22.44275665,0.05546889,0.05114308,15.69274883
28900,0,0.04792023,1,251,1.00000000,1,0,0,0,nan,nan,nan,0.41361397,0.61482256,-0.20120859,0,0,0,0,0,0,0,0,-18.65955544,-18.70747566,10.64895248,12.67801857,0.04873910,0.05327967,18.79780102
28999,0,-0.29104137,0,147,0.99999959,1,0,1,1,0.33008408,0.99631749,99.63174885,0.39690799,0.61197518,-0.21506719,0,0,0,0,0,0,0,0,-15.60572529,-15.31468391,14.72848129,16.71207237,0.04655688,0.04407912,16.87493324
29000,0,-0.30644226,0,382,1.00000000,1,0,0,0,nan,nan,nan,0.39690799,0.61197518,-0.21506719,0,0,0,0,0,0,0,0,-30.64794350,-30.34150124,1.30782533,1.33941877,0.00499116,0.00474714,31.38614845
