step,e_P,e_R,e_P_bar,e_R_bar,D_t,c_t,regime_change
1117000,0.06785108,0.01086723,-0.33408957,-0.64085190,0.00000000,0.49325624,0
1118000,0.09020005,0.04274582,0.00000000,0.00000000,0.00000000,0.00000000,0
1119000,0.28866830,0.10934546,1.98745881,2.30425481,4.62979138,0.22952715,0
1120000,0.10123331,0.04054413,0.00000000,0.00000000,0.00000000,0.00000000,0
1121000,0.10671245,0.07482240,0.22856135,1.74253776,1.54433907,0.65299645,0
1122000,0.08857612,0.01922368,0.00000000,0.00000000,0.00000000,0.00000000,0
1123000,0.05897638,0.06529517,-0.42299290,1.08251922,0.58592393,0.42350903,0
1124000,0.08201660,0.02630540,0.00000000,0.00000000,0.00000000,0.00000000,0
1125000,0.07451893,0.02262893,-0.33639274,-0.24360172,0.00000000,0.09517351,0
1126000,0.06854957,0.00990826,-0.35713301,-0.63955115,0.00000000,0.49543542,0
1127000,0.06630267,0.01877378,-0.32760889,-0.29018598,0.00000000,0.15838677,0
1128000,0.07081483,0.00331363,-0.24698522,-0.90197381,0.00000000,0.44501380,0
1129000,0.13959748,0.09755884,0.82858333,3.04372697,4.97541210,0.59947667,0
1130000,0.07711630,0.03653991,0.00000000,0.00000000,0.00000000,0.00000000,0
1131000,0.16904384,0.02021960,0.78691006,-0.29278212,0.30961372,0.21594036,0
1132000,0.07540710,0.00376380,0.00000000,0.00000000,0.00000000,0.00000000,0
1133000,0.09192060,0.06203096,-0.08810394,0.89447825,0.40004567,0.02132597,0
1134000,0.10145067,0.02093928,0.12215754,-0.21529014,0.00746123,0.36098784,0
1135000,0.04865000,0.00706186,-0.52012091,-0.69691302,0.00000000,0.36519807,0
1136000,0.07261958,0.08075449,0.00000000,0.00000000,0.00000000,0.00000000,0
1137000,0.05340018,0.03088102,-0.49067105,0.01676188,0.00014048,0.25921587,0
1138000,0.12030467,0.01797152,0.53329525,-0.30050308,0.14220191,0.69442342,0
1139000,0.17167735,0.09021573,1.46672567,2.39669253,3.94770964,0.28634542,0
1140000,0.06987824,0.03635874,-0.14450062,0.47231212,0.11153937,1.45894722,0
1141000,0.08481918,0.03651940,0.13200911,0.51598556,0.14183375,1.14607760,0
1142000,0.10380703,0.07346306,0.00000000,0.00000000,0.00000000,0.00000000,0
1143000,0.12725900,0.01145184,0.41353532,-0.49472118,0.08550573,0.20603618,0
1144000,0.06225016,0.08624090,-0.23949142,1.96039587,1.92157598,0.11389795,0
1145000,0.09850286,0.01176117,0.31570183,-0.46850260,0.04983382,0.70457028,0
1146000,0.07501802,0.04022482,0.00000000,0.00000000,0.00000000,0.00000000,0
1147000,0.05538535,0.00559340,-0.42418760,-0.70917344,0.00000000,0.21132733,0
1148000,0.06709313,0.00722958,-0.26299895,-0.67872275,0.00000000,0.34066602,0
1149000,0.04876871,0.06744084,-0.47616697,1.76257544,1.55333609,0.27580913,0
1150000,0.11501223,0.00401265,0.00000000,0.00000000,0.00000000,0.00000000,0
1151000,0.09260755,0.07570275,0.04189797,1.96707960,1.93557880,0.46798881,0
1152000,0.04746442,0.02445541,-0.54927924,-0.00799904,0.00000000,0.95150077,0
1153000,0.20540528,0.00194645,0.00000000,0.00000000,0.00000000,0.00000000,0
1154000,0.13125925,0.01667952,0.69759306,-0.34284479,0.24331804,0.99702325,0
1155000,0.15255712,0.07525005,0.00000000,0.00000000,0.00000000,0.00000000,0
1156000,0.15397885,0.05653913,0.57197483,0.57049310,0.32630879,0.48186326,0
1157000,0.07411666,0.06430134,-0.21282534,1.05314034,0.55455229,0.91485928,0
1158000,0.14751121,0.01332948,0.88047464,-0.44676203,0.38761779,0.15054935,0
1159000,0.04882560,0.02872798,-0.52685235,0.11063083,0.00611959,0.74641612,0
1160000,0.08503420,0.08685077,0.00000000,0.00000000,0.00000000,0.00000000,0
1161000,0.20634295,0.05967965,1.52174003,1.68800065,2.58251945,0.33159733,0
1162000,0.20228751,0.04665388,0.00000000,0.00000000,0.00000000,0.00000000,0
1163000,0.06445403,0.05196680,0.00000000,0.00000000,0.00000000,0.00000000,0
1164000,0.10461099,0.00357703,0.12954937,-0.86215650,0.00839152,0.12741735,0
1165000,0.23207946,0.12837510,0.00000000,0.00000000,0.00000000,0.00000000,0
1166000,0.07711627,0.02524566,-0.38658190,-0.29118698,0.00000000,0.02690062,0
1167000,0.08714806,0.01294993,-0.17329646,-0.54293696,0.00000000,0.15872199,0
1168000,0.04942825,0.01530211,-0.49788772,-0.45063405,0.00000000,0.25298657,0
1169000,0.06720838,0.02987249,-0.29520670,0.04281421,0.00091653,0.05054962,0
1170000,0.10694551,0.00879123,0.19083140,-0.67050872,0.01820831,0.51129829,0
1171000,0.05159782,0.04654789,-0.46858403,0.72231683,0.26087080,0.41782736,0
1172000,0.07392412,0.03923262,-0.16859810,0.48884820,0.11948628,1.37687027,0
1173000,0.04488779,0.00946696,-0.54699619,-0.64629036,0.00000000,0.16685085,0
1174000,0.08067466,0.00179481,-0.02736735,-0.96090109,0.00000000,0.47992799,0
1175000,0.06281573,0.01329322,0.00000000,0.00000000,0.00000000,0.00000000,0
1176000,0.25672117,0.00327223,2.47747853,-0.85665904,3.06894993,0.19755727,0
1177000,0.26499826,0.05033551,3.07699228,1.09961330,5.33851545,0.48274201,0
1178000,0.11926534,0.07966924,0.00000000,0.00000000,0.00000000,0.00000000,0
1179000,0.07467820,0.02861132,-0.13981851,0.04866349,0.00118407,0.34633753,0
1180000,0.06597061,0.06299847,-0.24002212,1.40444981,0.98623964,0.30280188,0
1181000,0.12381147,0.00560382,0.00000000,0.00000000,0.00000000,0.00000000,0
1182000,0.10938706,0.07423210,0.39450560,2.48162929,3.15705931,0.12365338,0
1183000,0.11458962,0.06802529,0.00000000,0.00000000,0.00000000,0.00000000,0
1184000,0.06453093,0.03730079,-0.26572734,0.12428657,0.00772358,0.04161659,0
1185000,0.07248419,0.00807880,-0.06957068,-0.57904391,0.00000000,0.14915624,0
1186000,0.05235491,0.02703980,-0.34067539,0.07755105,0.00300708,0.12429269,0
1187000,0.11062925,0.00217856,0.72135873,-0.81203290,0.26017921,0.63927281,0
1188000,0.05265472,0.06686585,-0.34209813,1.70770171,1.45812256,0.94602482,0
1189000,0.17025051,0.02651520,2.00255016,0.12893453,2.01341563,1.18473866,0
1190000,0.20284510,0.09837263,0.00000000,0.00000000,0.00000000,0.00000000,0
1191000,0.08329125,0.01251611,0.00000000,0.00000000,0.00000000,0.00000000,0
1192000,0.21129614,0.10158551,1.55443601,2.07639652,3.36384689,0.39411432,0
1193000,0.09517249,0.10525337,0.21407361,2.68494818,3.62738711,0.45565079,0
1194000,0.10689683,0.00244211,0.46114304,-0.80251300,0.10632645,0.51197944,0
1195000,0.06739391,0.05575469,0.00000000,0.00000000,0.00000000,0.00000000,0
1196000,0.06723308,0.03078600,0.00000000,0.00000000,0.00000000,0.00000000,0
1197000,0.06650978,0.00392155,-0.22916437,-0.75906403,0.00000000,0.58307575,0
1198000,0.24087763,0.07272342,0.00000000,0.00000000,0.00000000,0.00000000,0
1199000,0.10399334,0.02823882,0.01636845,-0.03180158,0.00013396,0.08010373,0
1200000,0.04959755,0.03594307,-0.45596109,0.24047866,0.02891499,0.05081439,0
1201000,0.07578398,0.06381820,0.00000000,0.00000000,0.00000000,0.00000000,0
1202000,0.09999564,0.03712793,0.21506148,0.45894523,0.12844108,0.19338462,0
1203000,0.21384768,0.00752723,0.00000000,0.00000000,0.00000000,0.00000000,0
1204000,0.06768160,0.01104526,-0.33000560,-0.52621722,0.00000000,0.00000000,0
1205000,0.08154562,0.00633447,-0.10130537,-0.75349882,0.00000000,0.37458997,0
1206000,0.11327323,0.02453921,0.00000000,0.00000000,0.00000000,0.00000000,0
1207000,0.19726472,0.00812468,1.21415477,-0.61972753,0.73708590,0.08039966,0
1208000,0.07602605,0.02869694,-0.18215118,0.02134694,0.00022785,0.18563308,0
1209000,0.09105001,0.00329266,0.08476471,-0.77719878,0.00359253,0.07863723,0
1210000,0.04999016,0.01071242,-0.52980655,-0.53306309,0.00000000,0.19423116,0
1211000,0.12146225,0.00253950,0.00000000,0.00000000,0.00000000,0.00000000,0
1212000,0.10315876,0.09850369,-0.04258125,1.51902303,1.15371549,0.00178609,0
1213000,0.05146242,0.00348036,-0.51774787,-0.74513202,0.00000000,0.07758234,0
1214000,0.12003529,0.02297961,0.00000000,0.00000000,0.00000000,0.00000000,0
1215000,0.06229315,0.00078754,-0.16670020,-1.13827883,0.00000000,0.65316007,0
1216000,0.12523885,0.04696741,0.00000000,0.00000000,0.00000000,0.00000000,0
1217000,0.10818783,0.08008196,0.11725883,1.37872102,0.95731064,0.01387849,0
1218000,0.06031781,0.03715998,-0.34797158,0.28110086,0.03950885,0.13252617,0
1219000,0.06397896,0.01468240,-0.27117897,-0.40910415,0.00000000,0.39427401,0
1220000,0.06149874,0.02246133,-0.28172630,-0.10070171,0.00000000,0.12923807,0
1221000,0.04573413,0.03616701,-0.50877838,0.46324503,0.10729798,0.39889122,0
1222000,0.15127143,0.03240306,1.18133840,0.35209796,0.75976669,0.39204925,0
1223000,0.10852864,0.03258382,0.00000000,0.00000000,0.00000000,0.00000000,0
1224000,0.09239969,0.02471932,0.00000000,0.00000000,0.00000000,0.00000000,0
1225000,0.10777339,0.00228222,0.45734323,-0.92620916,0.10458141,0.00000000,0
1226000,0.11195525,0.02012910,0.70558110,-0.14218416,0.24892234,0.62041629,0
1227000,0.10070669,0.09050080,0.00000000,0.00000000,0.00000000,0.00000000,0
1228000,0.06781110,0.14903025,0.00000000,0.00000000,0.00000000,0.00000000,0
1229000,0.14831039,0.02398493,0.72477643,-0.19128396,0.26265044,0.08500012,0
1230000,0.07606967,0.06072953,0.00000000,0.00000000,0.00000000,0.00000000,0
1231000,0.06495824,0.06208087,-0.40793366,0.82993404,0.34439526,0.10624977,0
1232000,0.14742382,0.03917373,0.76187799,0.33366159,0.34589406,0.01961022,0
1233000,0.11460399,0.01228185,0.40231372,-0.52240020,0.08092816,0.13430604,0
1234000,0.11137881,0.01827607,0.00000000,0.00000000,0.00000000,0.00000000,0
1235000,0.06391372,0.04732968,-0.33031790,0.67711517,0.22924248,0.30983837,0
1236000,0.05997879,0.05642066,-0.35714210,1.20631195,0.72759426,0.33927592,0
1237000,0.06855848,0.01516105,-0.19578006,-0.41074211,0.00000000,0.67183367,0
1238000,0.06382982,0.01353908,0.00000000,0.00000000,0.00000000,0.00000000,0
1239000,0.05130104,0.01316450,-0.49474211,-0.47035937,0.00000000,0.02176093,0
1240000,0.20494246,0.07759308,1.64878387,1.78520284,2.95271873,0.28947824,0
1241000,0.05287322,0.05214006,-0.45820228,1.03578691,0.53642726,0.34366042,0
1242000,0.27526873,0.01803496,0.00000000,0.00000000,0.00000000,0.00000000,0
1243000,0.27386668,0.12891129,0.00000000,0.00000000,0.00000000,0.00000000,0
1244000,0.06973987,0.06866529,-0.42769414,0.41431153,0.08582702,0.00820027,0
1245000,0.07156406,0.05623066,-0.36507850,0.43640900,0.09522641,0.03454802,0
1246000,0.09280472,0.08746025,0.00000000,0.00000000,0.00000000,0.00000000,0
1247000,0.14896066,0.04211394,0.25493772,0.04444814,0.03348444,0.00000000,0
1248000,0.04377640,0.02229604,-0.68542167,-0.24619438,0.00000000,0.04189929,0
1249000,0.04214828,0.04585963,-0.70903807,0.48609452,0.11814394,0.30484206,0
1250000,0.05546014,0.01091982,-0.53427715,-0.55842037,0.00000000,0.53219316,0
1251000,0.11330549,0.02237716,0.00000000,0.00000000,0.00000000,0.00000000,0
1252000,0.05448743,0.00536213,-0.52943694,-0.87060543,0.00000000,0.10241342,0
1253000,0.15080568,0.11597938,0.00000000,0.00000000,0.00000000,0.00000000,0
1254000,0.08851912,0.07141185,-0.23720346,0.60583827,0.18352000,0.02628228,0
1255000,0.09939186,0.04553902,0.00000000,0.00000000,0.00000000,0.00000000,0
1256000,0.12614824,0.00607442,0.52323856,-0.71957209,0.13688930,0.16280064,0
1257000,0.16873942,0.00409281,0.00000000,0.00000000,0.00000000,0.00000000,0
1258000,0.07725038,0.01461140,-0.25246158,-0.48392812,0.00000000,0.03645344,0
1259000,0.17729156,0.04327322,1.24490264,0.45535783,0.87856667,0.13935272,0
1260000,0.09405535,0.02027656,0.00000000,0.00000000,0.00000000,0.00000000,0
1261000,0.05092845,0.01952909,-0.58132961,-0.36577839,0.00000000,0.31168969,0
1262000,0.07652085,0.05258093,-0.19346832,0.69522308,0.24166756,0.25119669,0
1263000,0.10628484,0.01304225,0.00000000,0.00000000,0.00000000,0.00000000,0
1264000,0.06897254,0.02949270,-0.38141130,-0.01544372,0.00000000,0.14784742,0
1265000,0.07586536,0.09158474,0.00000000,0.00000000,0.00000000,0.00000000,0
1266000,0.17387831,0.05548992,0.99441820,0.78806299,0.80495541,0.13716147,0
1267000,0.13471827,0.06354781,0.63919508,1.26521888,1.00467458,0.09205124,0
1268000,0.07053687,0.01361501,-0.29688126,-0.52532305,0.00000000,0.81885697,0
1269000,0.08846493,0.01568415,0.02589767,-0.42739723,0.00033534,0.33515272,0
1270000,0.12598272,0.04719940,0.00000000,0.00000000,0.00000000,0.00000000,0
1271000,0.06992462,0.04347953,0.00000000,0.00000000,0.00000000,0.00000000,0
1272000,0.13355325,0.02417482,0.44525174,-0.24481638,0.09912456,0.69001514,0
1273000,0.14183199,0.01483419,0.80087673,-0.42589390,0.32070177,0.44579396,0
1274000,0.09513415,0.03399178,0.00000000,0.00000000,0.00000000,0.00000000,0
1275000,0.08146748,0.01046682,-0.09989720,-0.66703997,0.00000000,0.00000000,0
1276000,0.05804464,0.05748970,0.00000000,0.00000000,0.00000000,0.00000000,0
1277000,0.14817578,0.05006316,0.00000000,0.00000000,0.00000000,0.00000000,0
1278000,0.06968136,0.00164480,-0.39771895,-0.87432977,0.00000000,0.28760208,0
1279000,0.09746552,0.04290778,0.04853036,0.58940704,0.17487792,0.29109433,0
1280000,0.13384341,0.03757550,0.69086778,0.48278108,0.35518793,0.38380916,0
1281000,0.08199354,0.02677540,-0.10322416,0.07266451,0.00264007,0.61534941,0
1282000,0.09565293,0.02615539,0.00000000,0.00000000,0.00000000,0.00000000,0
1283000,0.07505727,0.01339426,-0.34363781,-0.52770112,0.00000000,0.26291729,0
1284000,0.17231894,0.00680885,0.00000000,0.00000000,0.00000000,0.00000000,0
1285000,0.07423882,0.02089936,-0.21663326,-0.24128676,0.00000000,0.23419534,0
1286000,0.13169344,0.03608814,0.75967061,0.54703643,0.43817415,0.35773195,0
1287000,0.10378449,0.00833358,0.37504427,-0.79712358,0.07032910,0.58499091,0
1288000,0.07525904,0.05539023,-0.11920109,1.72275600,1.48394411,1.17451294,0
1289000,0.04676870,0.03255967,0.00000000,0.00000000,0.00000000,0.00000000,0
1290000,0.21396188,0.10547958,0.32184329,0.70641852,0.30130511,0.00062627,0
1291000,0.09317849,0.09650496,-0.38636155,0.88682723,0.39323127,1.15408845,0
1292000,0.29096809,0.10832826,1.39964046,1.32745063,1.86055929,0.26796549,0
1293000,0.07740054,0.06579100,-0.40264453,0.63248475,0.20001848,0.03143471,0
1294000,0.05346920,0.01926668,-0.61690012,-0.34162453,0.00000000,0.02342396,0
1295000,0.12973770,0.03174160,0.18101126,-0.03985022,0.01638254,0.56718528,0
1296000,0.07883530,0.02820526,-0.32161239,-0.09381940,0.00000000,0.02005909,0
1297000,0.14033709,0.01527552,0.40843377,-0.42016817,0.08340907,0.02495827,0
1298000,0.08438320,0.08131738,-0.23130037,1.43465775,1.02912143,0.20805942,0
1299000,0.08929516,0.01648698,-0.16315958,-0.38964233,0.00000000,0.04884973,0
1300000,0.05406632,0.04107198,-0.58982881,0.34895337,0.06088423,0.21323928,0
1301000,0.07438389,0.04125096,-0.31993930,0.37628577,0.07079549,0.19902124,0
1302000,0.05856935,0.03543290,-0.52065672,0.21541377,0.02320155,0.24947563,0
1303000,0.14646973,0.00271414,0.00000000,0.00000000,0.00000000,0.00000000,0
1304000,0.08189472,0.01818306,-0.14131068,-0.35824834,0.00000000,0.22348766,0
1305000,0.12039123,0.04528714,0.52610402,0.71264386,0.39232336,0.09547906,0
1306000,0.34412542,0.03040036,4.52013456,0.20055627,10.23591964,0.85462102,0
1307000,0.16935220,0.03116502,0.00000000,0.00000000,0.00000000,0.00000000,0
1308000,0.12437872,0.00694887,0.25228914,-0.68942849,0.03182490,0.03611005,0
1309000,0.12407916,0.05052775,0.43398332,0.80681225,0.41964376,0.14147629,0
1310000,0.09864540,0.01516152,0.15792881,-0.42097814,0.01247075,0.26157446,0
1311000,0.07258446,0.02154885,-0.20111727,-0.15110035,0.00000000,0.13818082,0
1312000,0.09997131,0.01005223,0.29176328,-0.62384451,0.04256291,0.45304211,0
1313000,0.24232900,0.05621924,0.00000000,0.00000000,0.00000000,0.00000000,0
1314000,0.05022703,0.01378899,-0.56360562,-0.52332063,0.00000000,0.63764369,0
1315000,0.35515133,0.10357150,0.00000000,0.00000000,0.00000000,0.00000000,0
1316000,0.04540690,0.08592438,-0.63763884,1.83628727,1.68597548,0.07128028,0
1317000,0.04496090,0.09368155,-0.64105074,2.60873053,3.40273749,0.42549611,0
1318000,0.05852877,0.00392278,-0.39688458,-0.93269699,0.00000000,0.18583667,0
1319000,0.06176381,0.04136189,0.00000000,0.00000000,0.00000000,0.00000000,0
1320000,0.38221991,0.20363273,4.11403786,6.13761919,27.29783840,0.48059086,0
1321000,0.26170713,0.02396261,0.00000000,0.00000000,0.00000000,0.00000000,0
1322000,0.09569674,0.02172175,0.00000000,0.00000000,0.00000000,0.00000000,0
1323000,0.10167331,0.07811061,-0.01871325,0.78161600,0.30546178,0.27137905,0
1324000,0.09408532,0.11901768,0.04671043,2.19974778,2.42053607,0.22329841,0
1325000,0.08849862,0.06492147,0.04868538,1.06920193,0.57278152,0.08630140,0
1326000,0.06974737,0.02134246,-0.22035997,-0.16089105,0.00000000,0.23502522,0
1327000,0.13758536,0.01610191,1.01368840,-0.32284054,0.51378208,0.15236838,0
1328000,0.16137914,0.15840347,0.00000000,0.00000000,0.00000000,0.00000000,0
1329000,0.12224854,0.01019960,0.62665192,-0.57515801,0.19634631,0.42621189,0
1330000,0.19082099,0.03407562,1.98795598,0.41388122,2.06163332,0.33577331,0
1331000,0.07897435,0.02201486,-0.04140314,-0.07591425,0.00000000,0.52455153,0
1332000,0.09208000,0.11625033,0.00000000,0.00000000,0.00000000,0.00000000,0
1333000,0.15856032,0.06258572,0.08184103,0.29169775,0.04589276,0.00000000,0
1334000,0.12033200,0.02175111,-0.02376783,-0.34440190,0.00000000,0.00442418,0
1335000,0.13157381,0.00142559,0.18579662,-0.76919631,0.01726019,0.10538108,0
1336000,0.07625592,0.03041755,-0.26488984,-0.03284665,0.00000000,0.02576618,0
1337000,0.08516531,0.01628689,-0.16098092,-0.40358445,0.00000000,0.06218529,0
1338000,0.18622938,0.03343504,0.95189279,0.11932455,0.46016912,0.10195886,0
1339000,0.15485963,0.01852363,0.66051698,-0.32308909,0.21814134,0.13490267,0
1340000,0.08291264,0.08324896,-0.14141913,1.77254783,1.57096291,0.15893395,0
1341000,0.15550235,0.04340608,0.00000000,0.00000000,0.00000000,0.00000000,0
1342000,0.07359997,0.06979631,-0.37521334,1.15704580,0.66937750,0.27307895,0
1343000,0.15500219,0.02929102,0.81137195,0.02881647,0.32957741,0.16317930,0
1344000,0.06839756,0.03403861,0.00000000,0.00000000,0.00000000,0.00000000,0
1345000,0.10188046,0.07385881,-0.06000735,1.43375206,1.02782248,0.02783272,0
1346000,0.09486751,0.08565790,0.03935995,2.30701001,2.66192221,0.11494074,0
1347000,0.09619144,0.01515330,0.13460223,-0.44236431,0.00905888,0.68452836,0
1348000,0.09703036,0.03920374,0.19243974,0.68139267,0.25066452,0.36066140,0
1349000,0.23455329,0.05636539,2.59323864,1.56096137,4.58074352,0.80279451,0
1350000,0.08775239,0.01665179,0.00000000,0.00000000,0.00000000,0.00000000,0
1351000,0.18120843,0.02915859,1.19195135,-0.06597984,0.71037401,0.37583038,0
1352000,0.09052083,0.06389939,0.02026511,1.10658637,0.61247204,0.49439137,0
1353000,0.10844521,0.05313287,0.00000000,0.00000000,0.00000000,0.00000000,0
1354000,0.12979534,0.03454962,0.62326035,0.17249518,0.20910403,0.29964071,0
1355000,0.05049232,0.02870736,0.00000000,0.00000000,0.00000000,0.00000000,0
1356000,0.14288239,0.06742727,1.02749065,1.90509274,2.34255769,0.56999264,0
1357000,0.07999246,0.00405988,0.01906016,-0.91675050,0.00018164,0.62343325,0
1358000,0.15208207,0.02179716,0.00000000,0.00000000,0.00000000,0.00000000,0
1359000,0.11170919,0.02025246,0.22155332,-0.29908660,0.02454294,0.34544861,0
1360000,0.12493603,0.02576187,0.55598205,-0.08420453,0.15455802,0.23512649,0
1361000,0.06026020,0.06532232,0.00000000,0.00000000,0.00000000,0.00000000,0
1362000,0.11279665,0.04442624,0.20798002,0.40017641,0.10169842,0.13635626,0
1363000,0.08974589,0.05583835,0.01655082,1.03048248,0.53108403,0.40054185,0
1364000,0.04151239,0.02670506,-0.76419869,0.03881447,0.00075328,0.39186540,0
1365000,0.05832634,0.00985283,-0.45691861,-0.65284659,0.00000000,0.70601444,0
1366000,0.19311760,0.00602081,0.00000000,0.00000000,0.00000000,0.00000000,0
1367000,0.08422261,0.08881253,-0.22092730,1.41503115,1.00115658,0.03812140,0
1368000,0.07750473,0.07406524,-0.21407212,1.33663492,0.89329645,0.23125113,0
1369000,0.06771918,0.00980893,-0.34273441,-0.64283046,0.00000000,0.22456061,0
1370000,0.07740463,0.02194181,-0.17127850,-0.22268043,0.00000000,0.14590912,0
1371000,0.07848160,0.01972833,0.00000000,0.00000000,0.00000000,0.00000000,0
1372000,0.09159915,0.01142987,-0.06190390,-0.68079345,0.00000000,1.22656177,0
1373000,0.07156947,0.02233755,-0.24599484,-0.16527264,0.00000000,0.10077429,0
1374000,0.04509176,0.02206168,-0.64894262,-0.11643487,0.00000000,0.43754999,0
1375000,0.10589338,0.07342912,0.48796043,2.42459175,3.05837528,0.24034481,0
1376000,0.08305075,0.02460141,0.11030898,0.09415059,0.01051620,0.82070061,0
1377000,0.07358031,0.01423124,0.00000000,0.00000000,0.00000000,0.00000000,0
1378000,0.05106766,0.03566195,-0.51101710,0.26611215,0.03540784,0.25728404,0
1379000,0.10001937,0.05282045,0.23001697,0.92395846,0.45330352,0.25184367,0
1380000,0.05827392,0.07691894,-0.39756475,1.92830636,1.85918271,1.12896624,0
1381000,0.11710618,0.03545830,0.66859142,0.44289517,0.32158531,0.39736060,0
1382000,0.10087238,0.04194868,0.42119766,0.74840446,0.36875835,0.25546318,0
1383000,0.17064179,0.01777057,0.00000000,0.00000000,0.00000000,0.00000000,0
1384000,0.06090444,0.03095545,-0.32948611,0.28404353,0.04034036,0.68017404,0
1385000,0.17082870,0.03685276,0.00000000,0.00000000,0.00000000,0.00000000,0
1386000,0.20105699,0.06849719,0.90295914,0.76487973,0.70018810,1.63273011,0
1387000,0.08662651,0.10871656,-0.15124971,2.07610021,2.15509605,0.20558174,0
1388000,0.09813842,0.03021886,0.05196264,-0.01630317,0.00135006,0.09540785,0
1389000,0.11590873,0.05117270,0.32113375,0.69412597,0.29246888,0.38802576,0
1390000,0.11384417,0.03635385,0.32187419,0.23650883,0.07976971,0.56319053,0
1391000,0.08235069,0.04452093,0.00000000,0.00000000,0.00000000,0.00000000,0
1392000,0.07530406,0.01431236,-0.23509560,-0.40206788,0.00000000,0.07282209,0
1393000,0.07457820,0.05916778,-0.20235766,1.00409939,0.50410779,0.08632787,0
1394000,0.06745301,0.05036289,-0.27672866,0.85359660,0.36431358,0.04962760,0
1395000,0.08642960,0.09782042,0.00000000,0.00000000,0.00000000,0.00000000,0
1396000,0.12797387,0.03431636,0.81186229,0.36583110,0.39647638,0.32666170,0
1397000,0.09075704,0.02803943,0.25766955,0.20454218,0.05411555,0.63660450,0
1398000,0.05829058,0.00118505,-0.38281639,-1.05004441,0.00000000,0.37684105,0
1399000,0.14203934,0.01656586,1.53537971,-0.25939906,1.17869543,1.39448258,0
1400000,0.19113934,0.10879364,0.00000000,0.00000000,0.00000000,0.00000000,0
1401000,0.25712779,0.08587658,2.76345586,2.86616021,7.92578132,0.15910292,0
1402000,0.10223279,0.01657693,0.46925166,-0.22737773,0.11009856,0.83086430,0
1403000,0.15609011,0.10955706,1.64500748,4.92995376,13.50524683,0.97775237,0
1404000,0.09480973,0.06150009,0.00000000,0.00000000,0.00000000,0.00000000,0
1405000,0.18636021,0.09330271,1.79059235,2.52801415,4.79853824,0.20311521,0
1406000,0.09337520,0.07135993,0.37879053,2.02461402,2.12127211,0.22650058,0
1407000,0.15487644,0.20592076,0.00000000,0.00000000,0.00000000,0.00000000,0
1408000,0.08962355,0.01676165,0.00000000,0.00000000,0.00000000,0.00000000,0
1409000,0.08174556,0.00629487,-0.04637831,-0.69890526,0.00000000,0.05231781,0
1410000,0.07677301,0.00697857,-0.00454677,-0.67127561,0.00000000,0.50618887,0
1411000,0.07039703,0.03130137,-0.09860946,0.21679330,0.02349967,0.53114871,0
1412000,0.04128354,0.04015303,-0.67635217,0.62729693,0.19675072,0.87797182,0
1413000,0.09354192,0.04744050,0.41923491,1.00410519,0.59199257,0.63940356,0
1414000,0.25715774,0.02641287,0.00000000,0.00000000,0.00000000,0.00000000,0
1415000,0.07641809,0.00283970,-0.24189590,-1.01601933,0.00000000,0.16416383,0
1416000,0.04717460,0.03017754,-0.60705074,0.30422187,0.04627547,0.57501129,0
1417000,0.15557435,0.00384520,0.00000000,0.00000000,0.00000000,0.00000000,0
1418000,0.18251158,0.00695357,0.62000556,-0.74680210,0.19220345,0.01047894,0
1419000,0.08059648,0.01145223,-0.28966837,-0.60374708,0.00000000,0.26146479,0
1420000,0.06688684,0.04236216,-0.37879585,0.30487665,0.04647489,0.00525026,0
1421000,0.06715853,0.01867188,-0.35025484,-0.32584838,0.00000000,0.08160291,0
1422000,0.16331826,0.02125718,0.00000000,0.00000000,0.00000000,0.00000000,0
1423000,0.08385009,0.00539102,-0.14133526,-0.92812150,0.00000000,0.08510192,0
1424000,0.10133366,0.06000844,0.00000000,0.00000000,0.00000000,0.00000000,0
1425000,0.07073114,0.01023771,-0.22738547,-0.63362657,0.00000000,0.25271971,0
1426000,0.14476837,0.00712641,1.40930151,-0.78125290,0.99306537,0.73229933,0
1427000,0.09102783,0.07737743,0.33305510,2.97004426,4.46604431,1.83320019,0
1428000,0.07897406,0.00253266,0.00000000,0.00000000,0.00000000,0.00000000,0
1429000,0.12014959,0.08914666,0.31637950,1.86145266,1.78255100,0.05742424,0
1430000,0.07493906,0.05643833,-0.17777811,1.04308702,0.54401527,0.34484395,0
1431000,0.05906403,0.03398379,0.00000000,0.00000000,0.00000000,0.00000000,0
1432000,0.18351731,0.08280960,0.00000000,0.00000000,0.00000000,0.00000000,0
1433000,0.10020068,0.01112557,0.07906761,-0.46580980,0.00312584,0.02865790,0
1434000,0.10221507,0.08470918,0.26886539,1.89292426,1.82772542,0.06301174,0
1435000,0.04630059,0.01964702,-0.55937215,-0.13560115,0.00000000,0.24925900,0
1436000,0.15348274,0.00952643,1.41291117,-0.51389012,0.99815899,0.37635121,0
1437000,0.04253885,0.02134277,-0.61269483,-0.02805229,0.00000000,0.43057261,0
1438000,0.07829358,0.02832475,0.11655968,0.29105036,0.04914824,0.34010065,0
1439000,0.07436007,0.05861709,0.00000000,0.00000000,0.00000000,0.00000000,0
1440000,0.14143516,0.06522114,0.62248793,0.91135840,0.60903268,0.18466251,0
1441000,0.09385778,0.01676781,0.15636816,-0.25111963,0.01222550,0.27152150,0
1442000,0.06798134,0.09761668,-0.17575241,2.38401800,2.84177091,0.52870723,0
