step,bucket_id,bucket_trusted,became_trusted,learning_samples,prediction_error,baseline_error_mean,baseline_error_std,z_score,L_t,W_t,warning,shadow_active,warmup_remaining,regime_change,num_trusted_buckets
4800,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,5199,0,0
4900,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,5099,0,0
5000,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,4999,0,0
5100,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,4899,0,0
5200,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,4799,0,0
5300,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,4699,0,0
5400,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,4599,0,0
5500,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,4499,0,0
5600,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,4399,0,0
5700,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,4299,0,0
5800,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,4199,0,0
5900,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,4099,0,0
6000,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,3999,0,0
6100,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,3899,0,0
6200,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,3799,0,0
6300,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,3699,0,0
6400,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,3599,0,0
6500,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,3499,0,0
6600,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,3399,0,0
6700,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,3299,0,0
6800,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,3199,0,0
6900,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,3099,0,0
7000,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,2999,0,0
7100,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,2899,0,0
7200,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,2799,0,0
7300,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,2699,0,0
7400,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,2599,0,0
7500,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,2499,0,0
7600,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,2399,0,0
7700,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,2299,0,0
7800,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,2199,0,0
7900,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,2099,0,0
8000,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,1999,0,0
8100,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,1899,0,0
8200,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,1799,0,0
8300,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,1699,0,0
8400,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,1599,0,0
8500,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,1499,0,0
8600,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,1399,0,0
8700,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,1299,0,0
8800,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,1199,0,0
8900,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,1099,0,0
9000,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,999,0,0
9100,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,899,0,0
9200,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,799,0,0
9300,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,699,0,0
9400,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,599,0,0
9500,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,499,0,0
9600,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,399,0,0
9700,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,299,0,0
9800,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,199,0,0
9900,-1,0,0,0,nan,nan,nan,nan,0.00000000,0.00000000,0,0,99,0,0
10000,68,0,0,1,0.30245009,0.30245009,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
10100,244,0,0,1,0.96837997,0.96837997,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
10200,225,0,0,3,0.52553389,1.16138551,0.14879226,nan,0.00000000,0.00000000,0,0,0,0,0
10300,12,0,0,1,0.30084111,0.30084111,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
10400,77,0,0,6,0.59597186,1.85536559,0.59090194,nan,0.00000000,0.00000000,0,0,0,0,0
10500,432,0,0,8,0.77451378,0.86960749,0.23204283,nan,0.00000000,0.00000000,0,0,0,0,0
10600,286,0,0,7,0.34766928,0.77297956,0.13789334,nan,0.00000000,0.00000000,0,0,0,0,0
10700,334,0,0,5,0.91713296,1.01846957,0.16914086,nan,0.00000000,0.00000000,0,0,0,0,0
10800,287,0,0,8,0.84130515,1.30175724,0.41784288,nan,0.00000000,0.00000000,0,0,0,0,0
10900,59,0,0,4,0.76545856,0.90879004,0.22714139,nan,0.00000000,0.00000000,0,0,0,0,0
11000,305,0,0,20,0.25584397,0.52496886,0.37366815,nan,0.00000000,0.00000000,0,0,0,0,0
11100,133,0,0,4,0.96843654,0.62455714,0.08635741,nan,0.00000000,0.00000000,0,0,0,0,0
11200,142,0,0,20,0.19100508,0.70022526,0.42457691,nan,0.00000000,0.00000000,0,0,0,0,0
11300,142,0,0,38,0.03548315,0.33962153,0.40011527,nan,0.00000000,0.00000000,0,0,0,0,0
11400,149,0,0,2,0.59920287,0.75228670,0.03511984,nan,0.00000000,0.00000000,0,0,0,0,0
11500,170,0,0,2,0.33593103,2.10375592,0.40556685,nan,0.00000000,0.00000000,0,0,0,0,0
11600,285,0,0,3,0.55629118,0.76553317,0.04867227,nan,0.00000000,0.00000000,0,0,0,0,0
11700,140,0,0,9,1.26949874,0.72680747,0.22897495,nan,0.00000000,0.00000000,0,0,0,0,1
11800,500,0,0,2,0.73357834,0.95732346,0.05133065,nan,0.00000000,0.00000000,0,0,0,0,1
11900,454,0,0,9,0.37436334,0.67896450,0.20555429,nan,0.00000000,0.00000000,0,0,0,0,1
12000,305,0,0,25,0.19788310,0.50651808,0.36586514,nan,0.00000000,0.00000000,0,0,0,0,1
12100,65,0,0,9,0.21995395,0.75598434,0.24750372,nan,0.00000000,0.00000000,0,0,0,0,1
12200,244,0,0,6,0.43310138,0.87620793,0.19971573,nan,0.00000000,5.00000000,0,0,0,0,1
12300,69,0,0,9,0.86746226,1.12411953,0.43776665,nan,0.00000000,5.00000000,0,0,0,0,1
12400,161,0,0,8,0.13028487,0.32842601,0.14763781,nan,0.00000000,5.00000000,0,0,0,0,1
12500,172,0,0,1,0.28483798,0.28483798,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
12600,229,0,0,4,0.03730451,0.06038555,0.00900606,nan,0.00000000,0.00000000,0,0,0,0,0
12700,36,0,0,1,0.47279476,0.47279476,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
12800,303,0,0,1,0.72420640,0.72420640,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
12900,93,0,0,2,0.38958520,1.18938806,0.18348736,nan,0.00000000,0.00000000,0,0,0,0,0
13000,97,0,0,1,0.30734305,0.30734305,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
13100,196,0,0,7,0.13277065,0.06128345,0.10881238,nan,0.00000000,0.00000000,0,0,0,0,0
13200,481,0,0,2,0.18871874,0.16923068,0.00447087,nan,0.00000000,0.00000000,0,0,0,0,0
13300,132,1,0,19,0.01294807,0.00814332,0.00100000,4.80474134,1.80474134,1.80474134,0,1,0,0,1
13400,436,0,0,6,0.19303733,1.22116426,0.36571194,nan,0.00000000,6.80474134,0,0,0,0,1
13500,432,0,0,6,0.03941624,0.10320768,0.05085584,nan,0.00000000,6.80474134,0,0,0,0,1
13600,381,0,0,6,1.05020132,0.45422775,0.35037010,nan,0.00000000,11.27105020,0,0,0,0,1
13700,0,0,0,10,0.58672418,0.28236880,0.10387079,nan,0.00000000,11.27105020,0,0,0,0,1
13800,377,0,0,7,0.54020743,0.76896920,0.17677071,nan,0.00000000,11.27105020,0,0,0,0,1
13900,454,0,0,4,0.39641048,0.10556474,0.08149079,nan,0.00000000,11.27105020,0,0,0,0,1
14000,68,0,0,1,0.14365865,0.14365865,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
14100,352,0,0,2,0.26267000,0.24827104,0.00330335,nan,0.00000000,0.00000000,0,0,0,0,0
14200,113,0,0,1,0.21307402,0.21307402,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
14300,496,0,0,1,0.39800774,0.39800774,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
14400,289,0,0,1,0.25668474,0.25668474,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
14500,228,0,0,15,0.04952175,0.08316021,0.07091372,nan,0.00000000,0.00000000,0,0,0,0,0
14600,432,0,0,4,0.06890283,0.08302995,0.01197891,nan,0.00000000,0.00000000,0,0,0,0,0
14700,29,0,0,1,0.23900681,0.23900681,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
14800,149,0,0,2,0.19898252,0.16557284,0.00766471,nan,0.00000000,15.00000000,0,0,0,0,1
14900,69,0,0,1,0.07713194,0.07713194,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
15000,50,0,0,1,0.13789328,0.13789328,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,1
15100,130,0,0,1,0.41804829,0.41804829,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
15200,12,0,0,3,0.40985785,0.12453079,0.06553643,nan,0.00000000,10.00000000,0,0,0,0,1
15300,177,0,0,2,0.11874244,0.32848252,0.04811767,nan,0.00000000,10.00000000,0,0,0,0,1
15400,305,1,1,1,0.00982301,0.00982301,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
15500,124,0,0,1,1.00022738,1.00022738,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
15600,0,0,0,2,0.17670794,0.03202729,0.03319202,nan,0.00000000,10.00000000,0,0,0,0,2
15700,379,0,0,2,1.62416594,1.19724060,0.09794339,nan,0.00000000,15.00000000,0,0,0,0,2
15800,418,0,0,1,0.21812817,0.21812817,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
15900,434,0,0,5,0.05246404,0.46471504,0.18443606,nan,0.00000000,0.00000000,0,0,0,0,0
16000,307,0,0,5,0.57627347,0.52399185,0.13617169,nan,0.00000000,0.00000000,0,0,0,0,0
16100,324,0,0,1,0.21784554,0.21784554,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
16200,422,0,0,3,0.87097399,0.23992275,0.14508720,nan,0.00000000,0.00000000,0,0,0,0,1
16300,275,0,0,4,0.49310326,0.34386493,0.05046578,nan,0.00000000,0.00000000,0,0,0,0,1
16400,398,0,0,4,0.25611609,0.16792024,0.07805088,nan,0.00000000,0.00000000,0,0,0,0,1
16500,496,0,0,6,0.51364036,0.45746282,0.10597251,nan,0.00000000,0.00000000,0,0,0,0,1
16600,373,0,0,4,0.32918894,0.17806835,0.07536049,nan,0.00000000,0.00000000,0,0,0,0,1
16700,207,0,0,12,0.04854587,0.11357592,0.12362874,nan,0.00000000,0.00000000,0,0,0,0,1
16800,232,0,0,2,0.46724625,0.56586021,0.02262359,nan,0.00000000,0.00000000,0,0,0,0,1
16900,275,0,0,6,0.27234961,0.33320495,0.05913644,nan,0.00000000,0.00000000,0,0,0,0,1
17000,304,0,0,12,0.43341348,0.32734842,0.10757260,nan,0.00000000,0.00000000,0,0,0,0,1
17100,284,0,0,1,0.28635829,0.28635829,0.00000000,nan,0.00000000,4.65267109,0,0,0,0,2
17200,11,0,0,3,0.51119736,0.42414108,0.04206552,nan,0.00000000,4.65267109,0,0,0,0,2
17300,415,0,0,7,1.14152471,0.51664322,0.15770376,nan,0.00000000,4.65267109,0,0,0,0,2
17400,510,0,0,17,0.18613375,0.32101068,0.15059212,nan,0.00000000,9.65267109,0,0,0,0,2
17500,259,0,0,5,0.35451948,0.33804490,0.04100716,nan,0.00000000,9.65267109,0,0,0,0,2
17600,15,0,0,7,0.13380759,0.26544601,0.20868540,nan,0.00000000,9.65267109,0,0,0,0,2
17700,509,0,0,10,0.41950233,0.70051541,0.24214132,nan,0.00000000,9.65267109,0,0,0,0,2
17800,27,0,0,10,0.28699658,0.66373472,0.18368839,nan,0.00000000,14.65267109,0,0,0,0,2
17900,494,0,0,7,0.38148504,0.71270526,0.16571361,nan,0.00000000,14.65267109,0,0,0,0,3
18000,64,0,0,1,0.32823940,0.32823940,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
18100,104,0,0,1,0.26824800,0.26824800,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
18200,510,0,0,1,0.19534046,0.19534046,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
18300,275,0,0,1,0.50585606,0.50585606,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
18400,474,0,0,1,0.50974200,0.50974200,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
18500,206,0,0,20,0.07664061,0.12414012,0.12398715,nan,0.00000000,0.00000000,0,0,0,0,0
18600,143,0,0,9,1.06059563,0.72143786,0.34994369,nan,0.00000000,0.00000000,0,0,0,0,0
18700,68,0,0,3,0.03081736,2.20756907,0.71100695,nan,0.00000000,0.00000000,0,0,0,0,0
18800,228,0,0,6,0.15786168,0.16814993,0.07597212,nan,0.00000000,0.00000000,0,0,0,0,0
18900,478,0,0,2,1.34477930,0.36076653,0.22574801,nan,0.00000000,0.00000000,0,0,0,0,0
19000,16,0,0,2,0.13156608,0.25317285,0.02789851,nan,0.00000000,0.00000000,0,0,0,0,0
19100,50,0,0,2,0.18766738,0.97121081,0.17975719,nan,0.00000000,0.00000000,0,0,0,0,0
19200,133,0,0,6,0.06002722,0.08309033,0.01630366,nan,0.00000000,5.00000000,0,0,0,0,1
19300,313,0,0,5,0.36443934,0.46342396,0.10473364,nan,0.00000000,5.00000000,0,0,0,0,1
19400,361,0,0,1,1.35991492,1.35991492,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
19500,369,0,0,7,0.01903256,0.47235010,0.17442278,nan,0.00000000,5.00000000,0,0,0,0,1
19600,235,0,0,1,0.50173034,0.50173034,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
19700,266,0,0,3,0.29293314,0.75275099,0.13771188,nan,0.00000000,5.00000000,0,0,0,0,1
19800,2,0,0,12,0.36437365,0.25976939,0.20163703,nan,0.00000000,5.00000000,0,0,0,0,1
19900,368,0,0,18,0.19570835,0.49449245,0.38942320,nan,0.00000000,5.00000000,0,0,0,0,1
20000,50,0,0,4,0.40691159,0.91829707,0.23479078,nan,0.00000000,5.00000000,0,0,0,0,1
20100,142,0,0,16,0.04767594,0.12467958,0.09646320,nan,0.00000000,5.00000000,0,0,0,0,1
20200,159,0,0,9,0.04007694,0.22667649,0.06454152,nan,0.00000000,5.00000000,0,0,0,0,2
20300,262,0,0,6,0.14207535,0.87779796,0.19220222,nan,0.00000000,5.00000000,0,0,0,0,3
20400,352,0,0,13,0.08529550,0.51418638,0.31233904,nan,0.00000000,5.00000000,0,0,0,0,3
20500,305,0,0,14,0.08877500,0.17469267,0.10555357,nan,0.00000000,5.00000000,0,0,0,0,4
20600,435,0,0,1,0.45099599,0.45099599,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
20700,96,0,0,1,0.42980584,0.42980584,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
20800,379,0,0,5,0.05536508,0.18364469,0.06928254,nan,0.00000000,0.00000000,0,0,0,0,0
20900,406,0,0,1,0.51413844,0.51413844,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
21000,14,0,0,1,0.09362257,0.09362257,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
21100,198,0,0,3,0.24059337,0.10064596,0.03391061,nan,0.00000000,1.25217281,0,0,0,0,1
21200,434,0,0,6,0.06258848,0.18593811,0.04853509,nan,0.00000000,0.00000000,0,0,0,0,2
21300,3,0,0,1,0.65080956,0.65080956,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,3
21400,205,0,0,10,0.04182246,0.16403362,0.08741420,nan,0.00000000,5.00000000,0,0,0,0,4
21500,307,0,0,4,0.07315517,0.20384413,0.03861338,nan,0.00000000,10.00000000,0,0,0,0,4
21600,432,0,0,6,0.33850384,0.19107354,0.05720212,nan,0.00000000,15.00000000,0,0,0,0,4
21700,206,0,0,2,0.18575284,0.14481010,0.00939291,nan,0.00000000,0.00000000,0,0,0,0,0
21800,481,0,0,3,0.04323998,0.07232445,0.01058252,nan,0.00000000,0.00000000,0,0,0,0,0
21900,390,0,0,1,0.27228682,0.27228682,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
22000,305,0,0,5,0.37644459,0.14855376,0.05647454,nan,0.00000000,0.00000000,0,0,0,0,0
22100,48,0,0,4,0.27583989,0.36306064,0.04834146,nan,0.00000000,0.00000000,0,0,0,0,0
22200,6,0,0,2,0.34051105,0.14176288,0.04559596,nan,0.00000000,0.00000000,0,0,0,0,0
22300,76,0,0,5,0.05977234,0.11067731,0.01975230,nan,0.00000000,0.00000000,0,0,0,0,0
22400,316,0,0,1,1.28755553,1.28755553,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
22500,15,0,0,5,0.10111965,0.12109142,0.02449732,nan,0.00000000,0.00000000,0,0,0,0,0
22600,197,0,0,9,0.10405010,0.19117729,0.05552477,nan,0.00000000,0.00000000,0,0,0,0,1
22700,432,0,0,2,0.09127791,0.22550931,0.03079480,nan,0.00000000,0.00000000,0,0,0,0,1
22800,197,0,0,10,0.10156817,0.18669684,0.05753490,nan,0.00000000,10.00000000,0,0,0,0,1
22900,462,1,1,5,0.00306137,0.00306137,0.00000000,nan,0.00000000,10.00000000,0,0,0,0,2
23000,14,0,0,1,0.40444122,0.40444122,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
23100,236,0,0,1,0.06446831,0.06446831,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
23200,316,0,0,1,0.92519680,0.92519680,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
23300,120,0,0,1,0.65875655,0.65875655,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,1
23400,121,0,0,1,0.54670037,0.54670037,0.00000000,nan,0.00000000,15.00000000,0,0,0,0,1
23500,41,0,0,2,0.48826000,0.50415934,0.00364756,nan,0.00000000,0.00000000,0,0,0,0,1
23600,288,0,0,1,0.19466746,0.19466746,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
23700,147,0,0,1,0.78890037,0.78890037,0.00000000,nan,0.00000000,5.00000000,0,0,0,0,3
23800,197,0,0,1,0.27585724,0.27585724,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
23900,207,0,0,1,0.53105508,0.53105508,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
24000,18,0,0,1,0.68259325,0.68259325,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
24100,139,0,0,1,0.34125311,0.34125311,0.00000000,nan,0.00000000,15.00000000,0,0,0,0,2
24200,207,0,0,1,0.06446575,0.06446575,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
24300,317,0,0,2,0.13224061,0.10958050,0.00519859,nan,0.00000000,0.00000000,0,0,0,0,0
24400,304,0,0,2,0.27235655,0.07437619,0.04541981,nan,0.00000000,5.00000000,0,0,0,0,1
24500,335,0,0,3,0.04589579,0.22475590,0.07218758,nan,0.00000000,5.00000000,0,0,0,0,1
24600,206,0,0,9,0.07741922,0.09655828,0.04574025,nan,0.00000000,5.00000000,0,0,0,0,1
24700,26,0,0,4,0.19421687,0.37484059,0.09229975,nan,0.00000000,5.00000000,0,0,0,0,1
24800,386,0,0,2,0.02056705,0.03807535,0.00401668,nan,0.00000000,5.00000000,0,0,0,0,1
24900,506,0,0,1,0.10865649,0.10865649,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,1
25000,50,0,0,1,0.12406041,0.12406041,0.00000000,nan,0.00000000,1.47885480,0,0,0,0,1
25100,97,0,0,1,0.26751792,0.26751792,0.00000000,nan,0.00000000,11.47885480,0,0,0,0,2
25200,381,0,0,5,0.06030261,0.33264434,0.21416278,nan,0.00000000,0.00000000,0,0,0,0,0
25300,291,0,0,1,0.21207308,0.21207308,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
25400,305,0,0,9,0.19983393,0.30474124,0.12457351,nan,0.00000000,0.00000000,0,0,0,0,0
25500,333,0,0,3,0.07017976,0.06955660,0.04269999,nan,0.00000000,0.00000000,0,0,0,0,0
25600,287,0,0,9,0.11979413,0.16879372,0.05767333,nan,0.00000000,0.00000000,0,0,0,0,1
25700,306,0,0,5,0.06868857,0.14561050,0.04215741,nan,0.00000000,0.00000000,0,0,0,0,2
25800,507,0,0,2,0.17058661,0.46958770,0.06859555,nan,0.00000000,0.00000000,0,0,0,0,0
25900,254,0,0,1,0.11701077,0.11701077,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
26000,4,0,0,1,0.18136478,0.18136478,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,2
26100,134,0,0,3,0.03314692,0.03651090,0.00733243,nan,0.00000000,5.00000000,0,0,0,0,2
26200,381,0,0,3,0.12928444,0.25649885,0.03058672,nan,0.00000000,5.00000000,0,0,0,0,2
26300,80,0,0,2,1.13457786,1.02064109,0.02613889,nan,0.00000000,5.00000000,0,0,0,0,2
26400,2,0,0,1,0.17725663,0.17725663,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
26500,306,0,0,3,0.08306664,0.05894121,0.01434496,nan,0.00000000,5.00000000,0,0,0,0,2
26600,304,0,0,3,0.29955549,0.30703221,0.05228233,nan,0.00000000,14.00685636,0,0,0,0,3
26700,253,0,0,1,0.15384092,0.15384092,0.00000000,nan,0.00000000,0.00000000,0,0,0,0,0
26800,0,0,0,4,0.17152230,0.15841883,0.10737273,nan,0.00000000,5.00000000,0,0,0,0,1
