step,current_error,kde_neighbors,kde_support,kde_neff,kde_mean_error,kde_std_error,trusted,z_t,L_t,W_t,warning,memory_frozen,warmup_remaining,regime_change
42,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9957,0
43,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9956,0
44,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9955,0
45,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9954,0
46,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9953,0
47,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9952,0
48,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9951,0
49,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9950,0
50,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9949,0
51,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9948,0
52,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9947,0
53,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9946,0
54,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9945,0
55,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9944,0
56,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9943,0
57,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9942,0
58,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9941,0
59,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9940,0
60,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9939,0
61,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9938,0
62,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9937,0
63,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9936,0
64,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9935,0
65,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9934,0
66,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9933,0
67,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9932,0
68,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9931,0
69,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9930,0
70,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9929,0
71,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9928,0
72,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9927,0
73,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9926,0
74,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9925,0
75,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9924,0
76,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9923,0
77,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9922,0
78,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9921,0
79,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9920,0
80,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9919,0
81,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9918,0
82,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9917,0
83,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9916,0
84,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9915,0
85,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9914,0
86,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9913,0
87,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9912,0
88,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9911,0
89,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9910,0
90,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9909,0
91,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9908,0
92,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9907,0
93,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9906,0
94,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9905,0
95,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9904,0
96,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9903,0
97,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9902,0
98,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9901,0
99,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9900,0
100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9899,0
101,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9898,0
102,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9897,0
103,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9896,0
104,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9895,0
105,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9894,0
106,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9893,0
107,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9892,0
108,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9891,0
109,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9890,0
110,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9889,0
111,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9888,0
112,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9887,0
113,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9886,0
114,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9885,0
115,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9884,0
116,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9883,0
117,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9882,0
118,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9881,0
119,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9880,0
120,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9879,0
121,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9878,0
122,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9877,0
123,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9876,0
124,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9875,0
125,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9874,0
126,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9873,0
127,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9872,0
128,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9871,0
129,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9870,0
130,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9869,0
131,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9868,0
132,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9867,0
133,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9866,0
134,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9865,0
135,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9864,0
136,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9863,0
137,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9862,0
138,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9861,0
139,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9860,0
140,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9859,0
141,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9858,0
142,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9857,0
143,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9856,0
144,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9855,0
145,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9854,0
146,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9853,0
147,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9852,0
148,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9851,0
149,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9850,0
150,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9849,0
151,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9848,0
152,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9847,0
153,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9846,0
154,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9845,0
155,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9844,0
156,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9843,0
157,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9842,0
158,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9841,0
159,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9840,0
160,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9839,0
161,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9838,0
162,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9837,0
163,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9836,0
164,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9835,0
165,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9834,0
166,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9833,0
167,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9832,0
168,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9831,0
169,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9830,0
170,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9829,0
171,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9828,0
172,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9827,0
173,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9826,0
174,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9825,0
175,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9824,0
176,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9823,0
177,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9822,0
178,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9821,0
179,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9820,0
180,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9819,0
181,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9818,0
182,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9817,0
183,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9816,0
184,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9815,0
185,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9814,0
186,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9813,0
187,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9812,0
188,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9811,0
189,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9810,0
190,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9809,0
191,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9808,0
192,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9807,0
193,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9806,0
194,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9805,0
195,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9804,0
196,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9803,0
197,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9802,0
198,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9801,0
199,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9800,0
200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9799,0
201,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9798,0
202,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9797,0
203,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9796,0
204,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9795,0
205,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9794,0
206,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9793,0
207,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9792,0
208,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9791,0
209,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9790,0
210,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9789,0
211,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9788,0
212,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9787,0
213,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9786,0
214,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9785,0
215,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9784,0
216,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9783,0
217,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9782,0
218,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9781,0
219,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9780,0
220,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9779,0
221,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9778,0
222,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9777,0
223,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9776,0
224,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9775,0
225,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9774,0
226,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9773,0
227,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9772,0
228,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9771,0
229,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9770,0
230,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9769,0
231,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9768,0
232,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9767,0
233,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9766,0
234,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9765,0
235,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9764,0
236,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9763,0
237,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9762,0
238,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9761,0
239,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9760,0
240,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9759,0
241,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9758,0
242,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9757,0
243,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9756,0
244,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9755,0
245,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9754,0
246,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9753,0
247,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9752,0
248,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9751,0
249,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9750,0
250,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9749,0
251,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9748,0
252,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9747,0
253,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9746,0
254,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9745,0
255,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9744,0
256,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9743,0
257,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9742,0
258,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9741,0
259,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9740,0
260,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9739,0
261,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9738,0
262,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9737,0
263,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9736,0
264,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9735,0
265,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9734,0
266,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9733,0
267,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9732,0
268,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9731,0
269,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9730,0
270,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,9729,0
