step,current_error,kde_neighbors,kde_support,kde_neff,kde_mean_error,kde_std_error,trusted,z_t,L_t,W_t,warning,memory_frozen,warmup_remaining,regime_change
3400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,6599,0
3500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,6499,0
3600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,6399,0
3700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,6299,0
3800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,6199,0
3900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,6099,0
4000,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,5999,0
4100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,5899,0
4200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,5799,0
4300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,5699,0
4400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,5599,0
4500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,5499,0
4600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,5399,0
4700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,5299,0
4800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,5199,0
4900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,5099,0
5000,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,4999,0
5100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,4899,0
5200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,4799,0
5300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,4699,0
5400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,4599,0
5500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,4499,0
5600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,4399,0
5700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,4299,0
5800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,4199,0
5900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,4099,0
6000,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,3999,0
6100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,3899,0
6200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,3799,0
6300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,3699,0
6400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,3599,0
6500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,3499,0
6600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,3399,0
6700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,3299,0
6800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,3199,0
6900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,3099,0
7000,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,2999,0
7100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,2899,0
7200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,2799,0
7300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,2699,0
7400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,2599,0
7500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,2499,0
7600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,2399,0
7700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,2299,0
7800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,2199,0
7900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,2099,0
8000,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,1999,0
8100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,1899,0
8200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,1799,0
8300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,1699,0
8400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,1599,0
8500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,1499,0
8600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,1399,0
8700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,1299,0
8800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,1199,0
8900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,1099,0
9000,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,999,0
9100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,899,0
9200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,799,0
9300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,699,0
9400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,599,0
9500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,499,0
9600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,399,0
9700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,299,0
9800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,199,0
9900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,99,0
10000,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
10100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
10200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
10300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
10400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
10500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
10600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
10700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
10800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
10900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
11000,0.28050836,1,0.17962884,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
11100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
11200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
11300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
11400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
11500,0.29196919,1,0.06817469,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
11600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
11700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
11800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
11900,0.19074794,1,0.05441779,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
12000,0.43216452,1,0.21316844,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
12100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
12200,0.23613993,2,0.19111346,1.62836453,0.72895347,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
12300,0.21645240,2,0.63135773,1.50527573,0.70307886,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
12400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
12500,0.10258540,8,1.52992608,5.20108366,0.23527228,0.07150853,0,nan,0.00000000,0.00000000,0,0,0,0
12600,0.16367996,8,1.44282223,5.26791885,0.19394634,0.09566178,0,nan,0.00000000,0.00000000,0,0,0,0
12700,0.14069448,2,0.42583213,1.49286919,0.42486108,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
12800,0.15183055,5,0.26138477,3.23467478,0.27729904,0.04476420,0,nan,0.00000000,0.00000000,0,0,0,0
12900,0.22506287,1,0.08873250,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
13000,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
13100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
13200,0.24845828,2,0.25324253,1.99889180,0.40751239,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
13300,0.10395568,6,0.75852627,3.15738189,0.27379196,0.15026067,0,nan,0.00000000,0.00000000,0,0,0,0
13400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
13500,0.14308995,6,0.69056372,4.30790572,0.47165027,0.20045300,0,nan,0.00000000,0.00000000,0,0,0,0
13600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
13700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
13800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
13900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
14000,0.20886808,3,1.02845997,2.83766770,0.44359282,0.10789425,0,nan,0.00000000,0.00000000,0,0,0,0
14100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
14200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
14300,0.27864217,1,0.21824127,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
14400,0.39283645,2,0.25046230,1.97166901,0.50542870,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
14500,0.09079436,7,1.83072868,5.02680624,0.15447506,0.08886201,0,nan,0.00000000,0.00000000,0,0,0,0
14600,0.20271007,2,0.09364116,1.85667021,0.44090238,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
14700,0.10853909,5,0.55797106,4.03098911,0.40143122,0.06064634,0,nan,0.00000000,0.00000000,0,0,0,0
14800,0.36052549,2,0.21710611,1.82570058,0.44424038,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
14900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
15000,0.14876075,4,0.75754534,2.15734652,0.36274333,0.11732220,0,nan,0.00000000,0.00000000,0,0,0,0
15100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
15200,0.27506699,2,0.05803136,1.84508948,0.72175502,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
15300,0.61602338,1,0.16214056,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
15400,0.03553513,13,1.50309314,6.94035182,0.18699283,0.08575043,0,nan,0.00000000,0.00000000,0,0,0,0
15500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
15600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
15700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
15800,0.54700010,1,0.09232979,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
15900,0.21397909,1,0.09492512,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
16000,0.36646009,3,0.24698327,2.40192688,0.46406857,0.02846909,0,nan,0.00000000,0.00000000,0,0,0,0
16100,0.15560387,3,0.45693165,1.48828595,0.33405051,0.09121796,0,nan,0.00000000,0.00000000,0,0,0,0
16200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
16300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
16400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
16500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
16600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
16700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
16800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
16900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
17000,0.05843119,6,1.87819834,3.19908299,0.24117357,0.05622620,0,nan,0.00000000,0.00000000,0,0,0,0
17100,0.09672631,2,0.17382891,1.99999448,0.27938636,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
17200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
17300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
17400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
17500,0.60255020,1,0.10414939,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
17600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
17700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
17800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
17900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
18000,0.44559324,7,0.72933748,4.12232675,0.26629735,0.06062729,0,nan,0.00000000,0.00000000,0,0,0,0
18100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
18200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
18300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
18400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
18500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
18600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
18700,0.45598953,1,0.04347564,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
18800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
18900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
19000,0.13320622,8,1.75236978,3.92432404,0.23937689,0.11546642,0,nan,0.00000000,0.00000000,0,0,0,0
19100,0.35733741,1,0.07132217,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
19200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
19300,0.33425801,1,0.04719785,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
19400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
19500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
19600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
19700,0.16816096,3,0.46357828,2.54771513,0.58310313,0.07173610,0,nan,0.00000000,0.00000000,0,0,0,0
19800,0.25164476,4,0.52367807,2.74293146,0.31728018,0.14334485,0,nan,0.00000000,0.00000000,0,0,0,0
19900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
20000,0.24323134,5,0.59460904,1.70783877,0.21438747,0.08946614,0,nan,0.00000000,0.00000000,0,0,0,0
20100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
20200,0.20014183,7,0.55211693,4.16502577,0.27607714,0.09124992,0,nan,0.00000000,0.00000000,0,0,0,0
20300,0.26914613,1,0.19244308,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
20400,0.44345337,1,0.10703391,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
20500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
20600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
20700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
20800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
20900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
21000,0.33016002,2,0.85667335,1.98575061,0.26336180,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
21100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
21200,0.23876875,2,0.05258566,1.98055629,0.56337323,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
21300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
21400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
21500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
21600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
21700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
21800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
21900,0.49954496,2,0.07752087,1.00388622,0.72205640,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
22000,0.47430387,8,2.74223960,4.71940341,0.11084131,0.10595155,0,nan,0.00000000,0.00000000,0,0,0,0
22100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
22200,0.50904239,1,0.08248665,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
22300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
22400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
22500,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
22600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
22700,0.25609738,1,0.12655596,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
22800,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
22900,0.10230984,4,0.30633683,1.62167267,0.38404656,0.07217506,0,nan,0.00000000,0.00000000,0,0,0,0
23000,0.65468119,11,2.47278910,7.18999921,0.26720409,0.12735433,0,nan,0.00000000,0.00000000,0,0,0,0
23100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
23200,0.20308774,2,0.29892594,1.19721911,0.66952516,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
23300,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
23400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
23500,0.20415453,3,0.32548177,2.27059462,0.36156776,0.05450168,0,nan,0.00000000,0.00000000,0,0,0,0
23600,0.13355933,5,0.60561305,4.08113171,0.31572986,0.10039570,0,nan,0.00000000,0.00000000,0,0,0,0
23700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
23800,0.24290300,4,0.39325496,3.43361400,0.25948954,0.07473346,0,nan,0.00000000,0.00000000,0,0,0,0
23900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
24000,0.04590618,11,4.56639784,7.54564483,0.40869223,0.24898075,0,nan,0.00000000,0.00000000,0,0,0,0
24100,0.05400090,3,0.55028018,2.38315114,0.54067416,0.03491466,0,nan,0.00000000,0.00000000,0,0,0,0
24200,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
24300,0.53340702,1,0.03888802,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
24400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
24500,1.16141273,1,0.32053021,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
24600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
24700,0.28444031,1,0.01293224,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
24800,0.16444575,1,0.32514973,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
24900,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
25000,0.08443793,14,3.57808760,9.16909596,0.21162703,0.19917904,0,nan,0.00000000,0.00000000,0,0,0,0
25100,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
25200,0.46053822,1,0.02142936,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
25300,0.73987171,1,0.18251099,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
25400,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
25500,0.50765976,1,0.10540938,1.00000000,0.00000000,0.00000000,0,nan,0.00000000,0.00000000,0,0,0,0
25600,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
25700,nan,0,0.00000000,0.00000000,nan,nan,0,nan,0.00000000,0.00000000,0,0,0,0
